date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2018-05-16,221.041.666.666.667,2.393.125,708.958.333.333.333,NA,3.093.125,171.229.166.666.667,22.6,11.7,0,NA,0.22,12.38,39.04,58,54.5,6.17,70,39362,177.836.492.048.168
2018-05-17,222.708.333.333.333,231.25,657.083.333.333.333,NA,317.416.666.666.667,1.875.625,24.3,12.2,0,0.6,0.28,16,40.25,64.62,63.54,5.78,62,29901,207.350.924.718.237
2018-05-18,2.175,203.020.833.333.333,70.875,NA,286.375,182.625,22.3,12.7,0,0.61,0.22,9.96,34.21,49.08,73.12,4.88,35,20924,16.727.203.211.623
2018-05-19,2.1875,234.854.166.666.667,700.208.333.333.333,NA,310.333.333.333.333,191.520.833.333.333,24.8,13.1,0,0.61,0.27,8.21,35.58,48.21,57.17,5.46,43,16777,256.303.272.337.128
2018-05-20,253.541.666.666.667,197.270.833.333.333,724.791.666.666.667,NA,320.916.666.666.667,1.901.875,25.1,14.1,0,0.6,0.21,3.79,26.29,32.08,64.38,5.54,69,32535,212.079.299.216.229
2018-05-21,191.666.666.666.667,197.645.833.333.333,716.041.666.666.667,NA,2.934.375,180.104.166.666.667,23.7,13.5,0,0.6,0.25,9.5,31.17,45.54,68.17,5.88,88,47870,183.831.209.525.799
2018-05-22,196.666.666.666.667,213.375,767.291.666.666.667,NA,272.833.333.333.333,188.520.833.333.333,24,14,0,0.65,0.23,10.08,37.79,53.29,66.17,4.46,73,30745,237.436.981.623.028
2018-05-23,304.791.666.666.667,231.020.833.333.333,796.666.666.666.667,NA,322.875,190.708.333.333.333,24,13.9,0,0.61,0.25,11.62,27.21,44.79,59.96,3.42,65,33715,192.792.525.582.085
2018-05-24,196.875,196.916.666.666.667,730.833.333.333.333,NA,319.375,199.604.166.666.667,26.8,14.1,0,0.6,0.21,3.56,29.69,35.25,74.56,04.06,63,31158,202.195.262.853.842
2018-05-25,367.083.333.333.333,126.416.666.666.667,646.875,NA,296.458.333.333.333,200.854.166.666.667,24.9,14.1,0,0.63,0.2,8.79,43.5,56.71,59.83,3.96,32,17518,182.669.254.481.105
2018-05-26,4.075,575.208.333.333.333,769.791.666.666.667,NA,227.125,203.145.833.333.333,22.9,18.2,1.1,0.6,0.2,2.62,15.54,19.54,82.71,2.17,38,23001,165.210.208.251.815
2018-05-27,395.625,613.333.333.333.333,711.458.333.333.333,NA,253.729.166.666.667,210.145.833.333.333,24.1,18.8,0,0.6,0.2,2.46,13.08,16.67,91.29,2.62,74,35930,205.956.025.605.344
2018-05-28,314.791.666.666.667,132.208.333.333.333,78.5,NA,258.645.833.333.333,208.375,24,18.4,0,0.61,0.2,3.33,18.25,23.17,79.62,2.25,51,23099,22.078.877.873.501
2018-05-29,334.791.666.666.667,187.166.666.666.667,791.041.666.666.667,NA,3.193.125,208.333.333.333.333,24.7,16.7,0.6,0.6,0.21,3.25,14.67,19.46,77.46,1.75,68,37261,182.496.444.003.113
2018-05-30,235.416.666.666.667,223.395.833.333.333,768.125,NA,287.708.333.333.333,199.895.833.333.333,24.8,15.2,0,0.6,0.21,7.29,28.17,39.12,59.62,2.33,61,34797,175.302.468.603.615
2018-05-31,235.208.333.333.333,201.291.666.666.667,741.458.333.333.333,NA,3.305.625,201.520.833.333.333,25.6,14.6,0,0.6,0.24,9.83,27.71,42.58,59.33,3,51,31512,161.843.107.387.662
2018-06-01,206.666.666.666.667,207.791.666.666.667,749.166.666.666.667,NA,3.306.875,207.583.333.333.333,26.2,15.9,0,0.67,0.23,10.71,29.25,45.62,56.38,2.75,29,17426,166.417.996.097.785
2018-06-02,1.875,182.333.333.333.333,790.416.666.666.667,NA,218.166.666.666.667,1.998.125,25.4,15.7,0,0.64,0.22,8.25,26.46,38.83,51.25,03.04,26,17241,150.803.317.672.989
2018-06-03,200.416.666.666.667,185.666.666.666.667,912.083.333.333.333,NA,59.5,176.145.833.333.333,20.4,14.7,18.8,0.6,0.26,5.17,29.67,37.54,45.62,3,61,30580,199.476.782.210.595
2018-06-04,2.6125,2.290.625,818.958.333.333.333,NA,3.429.375,197.729.166.666.667,24.1,14.2,0,0.6,0.23,10.42,29.12,45.12,51.29,04.08,60,32096,186.939.182.452.642
2018-06-05,232.916.666.666.667,222.791.666.666.667,818.125,NA,2.095.625,198.291.666.666.667,24.7,15.2,0,0.64,0.23,11.88,29.5,47.46,51.46,3.79,68,38717,175.633.442.673.761
2018-06-06,215.208.333.333.333,2.415.625,85,NA,145.583.333.333.333,184.666.666.666.667,23.5,14.8,8.1,0.6,0.22,13.21,40.92,61.04,34.42,4.75,70,37209,188.126.528.528.044
2018-06-07,167.916.666.666.667,260.833.333.333.333,83.75,NA,181.666.666.666.667,186.354.166.666.667,23,14.9,8.9,0.61,0.25,14.75,33.42,56,40,5,46,24854,185.080.872.294.198
2018-06-08,275.625,231.666.666.666.667,810.208.333.333.333,NA,322.520.833.333.333,203.333.333.333.333,24.9,14.7,0,0.64,0.25,13.62,27.21,48.04,54,3.62,22,10972,20.051.039.008.385
2018-06-09,217.916.666.666.667,2.299.375,700.208.333.333.333,NA,288.208.333.333.333,215.375,27.7,15.3,0,0.6,0.28,6.96,27.96,38.54,61.33,04.08,32,18559,172.423.083.140.255
2018-06-10,298.125,1.758.125,661.666.666.666.667,NA,252.125,223.645.833.333.333,28.6,18.4,0,0.6,0.2,04.04,24.75,30.62,58.96,4.88,58,30310,191.355.988.122.732
2018-06-11,367.708.333.333.333,225,66.625,NA,336.75,2.301.875,27.5,18,0,0.6,0.24,10.17,26,41.58,58.62,5,58,27510,210.832.424.572.883
2018-06-12,298.125,219.625,59.875,NA,252.25,229.875,26.4,19.8,0,0.6,0.21,5.42,20.46,28.71,71.08,3.89,50,23417,21.352.009.224.068
2018-06-13,261.458.333.333.333,213.729.166.666.667,622.708.333.333.333,NA,333.791.666.666.667,220.875,30.5,16.6,0,0.6,0.2,5.33,26.88,34.92,71.83,2.62,70,37397,187.180.789.902.933
2018-06-14,298.541.666.666.667,225.104.166.666.667,687.916.666.666.667,NA,330.5,21.325,26.1,15.9,0,0.61,0.22,5.46,28.5,36.79,62.12,3.17,54,33268,16.231.814.356.138
2018-06-15,238.541.666.666.667,231.25,666.458.333.333.333,NA,2.744.375,2.089.375,27,14.7,0,0.6,0.21,10.79,34.46,50.67,54.42,3.12,46,21301,215.952.302.708.793
2018-06-16,272.708.333.333.333,220.229.166.666.667,716.875,NA,328.604.166.666.667,217.791.666.666.667,26.6,16.7,0,0.62,0.34,6.96,24.88,35.38,54.83,2.62,25,14768,169.284.940.411.701
2018-06-17,213.125,1.953.125,732.916.666.666.667,NA,288.208.333.333.333,215.854.166.666.667,26.8,15.9,0,0.64,0.24,5.75,22.58,31.21,54.83,2.46,79,36984,213.605.883.625.352
2018-06-18,250.416.666.666.667,237.395.833.333.333,678.333.333.333.333,NA,348.604.166.666.667,223.770.833.333.333,28.3,16.6,0,0.62,0.27,12.4,33.05,51.85,52.18,3.21,54,27504,196.335.078.534.031
2018-06-19,308.125,237.208.333.333.333,613.541.666.666.667,NA,347.916.666.666.667,2.295.625,28.6,17,0,0.61,0.24,9.88,34.67,49.75,52.33,3.42,45,23828,188.853.449.723.015
2018-06-20,231.666.666.666.667,204.5,641.041.666.666.667,NA,345.416.666.666.667,240.645.833.333.333,30.2,18.2,0,0.62,0.23,10.96,36,52.71,66.83,3.42,43,24835,173.142.742.097.846
2018-06-21,258.125,225.25,595.625,NA,342.958.333.333.333,248.083.333.333.333,30.9,17.8,0,0.6,0.25,10,37.21,52.54,60.54,3.38,47,28145,166.992.360.987.742
2018-06-22,278.958.333.333.333,207.854.166.666.667,634.583.333.333.333,NA,335.729.166.666.667,257.729.166.666.667,30.9,20.5,0,0.62,0.22,9,36.25,50.12,61.96,3.33,50,25377,19.702.880.561.138
2018-06-23,220.833.333.333.333,190.104.166.666.667,667.916.666.666.667,NA,305.395.833.333.333,230.854.166.666.667,27.2,18.8,0,0.6,0.23,3.92,19.67,25.71,65.96,2.54,38,26034,145.962.971.498.809
2018-06-24,239.583.333.333.333,192.291.666.666.667,644.583.333.333.333,NA,317.645.833.333.333,2.300.625,27.8,18.2,0,0.65,0.24,03.08,20.21,25,78.21,3.88,56,33684,166.251.039.068.994
2018-06-25,251.458.333.333.333,164.25,642.916.666.666.667,NA,3.416.875,237.229.166.666.667,28,19.8,0,0.6,0.24,5.83,24.83,33.71,75.25,2.83,52,28533,182.245.119.685.978
2018-06-26,226.875,187.625,669.583.333.333.333,NA,324.145.833.333.333,244.375,29.3,19.7,0,0.61,0.25,6.33,30.33,39.88,80.83,3.12,54,29325,184.143.222.506.394
2018-06-27,3.7625,228.604.166.666.667,696.041.666.666.667,NA,3.253.125,248.854.166.666.667,29.9,19,0,0.6,0.25,7.29,27.17,38.17,67.29,2.62,28,17505,159.954.298.771.779
2018-06-28,279.791.666.666.667,2.293.125,760.208.333.333.333,NA,262.125,241.479.166.666.667,30.2,19.6,1.4,0.62,0.22,6.83,28.21,38.62,59.77,2,52,28066,185.277.560.037.056
2018-06-29,276.458.333.333.333,185.666.666.666.667,714.375,NA,332.583.333.333.333,243.666.666.666.667,29,19.6,0,0.6,0.29,9.25,28.5,42.71,59.96,1.96,37,21665,170.782.367.874.452
2018-06-30,269.375,146.645.833.333.333,667.916.666.666.667,NA,339.583.333.333.333,240.645.833.333.333,29.2,18.6,0,0.61,0.29,8.46,28.46,41.42,74.25,03.04,20,14892,13.430.029.546.065
2018-07-01,239.583.333.333.333,171.125,724.375,NA,313.354.166.666.667,240.666.666.666.667,28.6,18.5,0,0.62,0.25,5.42,27.46,35.79,64.5,03.04,36,21589,166.751.586.456.066
2018-07-02,2.075,165.854.166.666.667,783.958.333.333.333,NA,317.583.333.333.333,2.508.125,30.2,19.4,0,0.62,0.25,7.29,23.38,34.17,53.46,2,42,20227,20.764.324.912.246
2018-07-03,267.708.333.333.333,2.263.125,756.041.666.666.667,NA,346.770.833.333.333,25.775,32.8,18.1,0,0.62,0.28,8.38,23.46,36.33,49.79,02.04,29,20037,14.473.224.534.611
2018-07-04,240.625,205.208.333.333.333,676.041.666.666.667,NA,348.229.166.666.667,249.833.333.333.333,30.4,19.1,0,0.64,0.29,16.88,30.88,56.42,48.21,2.79,34,14906,228.096.068.697.169
2018-07-05,383.541.666.666.667,186.895.833.333.333,653.125,NA,324.541.666.666.667,2.545.625,29.7,19.6,0,0.6,0.24,6.92,27.92,38.42,72.12,2.38,32,19927,160.586.139.408.842
2018-07-06,267.291.666.666.667,213.291.666.666.667,71.375,NA,297.270.833.333.333,246.020.833.333.333,29.6,19.1,0,0.61,0.23,6.96,21.29,31.96,77.83,2,30,12756,235.183.443.085.607
2018-07-07,281.875,204.958.333.333.333,736.666.666.666.667,NA,315.541.666.666.667,255.291.666.666.667,30.7,20.8,0,0.62,0.27,6.92,26.17,36.62,52.04,2,14,9036,15.493.581.230.633
2018-07-08,2.8625,2.103.125,58.375,NA,323.5,266.729.166.666.667,32.9,21.5,0,0.6,0.23,4,22.42,28.58,81.04,3,34,16967,200.388.990.393.116
2018-07-09,336.666.666.666.667,208.270.833.333.333,647.083.333.333.333,NA,328.104.166.666.667,268.145.833.333.333,32.2,20.8,0,0.6,0.26,6.88,32.46,42.88,63.29,2.54,43,22451,191.528.217.005.924
2018-07-10,329.375,235.458.333.333.333,672.708.333.333.333,NA,333.020.833.333.333,263.875,31.6,20.5,0,0.6,0.24,08.04,26.83,39.33,67.42,02.04,33,16832,196.055.133.079.848
2018-07-11,249.375,170.479.166.666.667,699.791.666.666.667,NA,274.791.666.666.667,258.583.333.333.333,31,20.3,0.1,0.62,0.27,13.12,24.46,44.29,72.38,2.12,42,24398,172.145.257.808.017
2018-07-12,291.458.333.333.333,160.666.666.666.667,636.875,NA,324.833.333.333.333,251.791.666.666.667,29.6,19.9,0,0.61,0.25,7,32.29,42.96,78.33,2.21,37,20414,181.248.163.025.375
2018-07-13,250.208.333.333.333,182.833.333.333.333,57.25,NA,207.75,247.270.833.333.333,30.7,19.3,0,0.62,0.27,10.42,49.04,64.83,61.46,4.46,35,14707,237.981.913.374.584
2018-07-14,265.625,217.354.166.666.667,541.458.333.333.333,NA,330.375,263.791.666.666.667,33.3,20.2,0,0.71,0.34,9.17,40.46,54.29,72.62,5.21,28,17683,158.344.172.368.942
2018-07-15,264.375,218.229.166.666.667,697.291.666.666.667,NA,317.875,261.479.166.666.667,31.8,19.4,0,0.62,0.25,4.5,28.25,34.96,53.42,3.71,35,19106,183.188.527.164.242
2018-07-16,2.625,192.666.666.666.667,754.166.666.666.667,NA,243.854.166.666.667,251.395.833.333.333,31.3,21.3,4.4,0.63,0.24,8.79,26.79,40.29,57.82,02.05,36,17365,207.313.561.762.165
2018-07-17,276.041.666.666.667,2.120.625,672.291.666.666.667,NA,336.083.333.333.333,260.541.666.666.667,31.5,21.4,0,0.62,0.24,4.37,24.32,31.05,73.29,02.04,27,15641,17.262.323.380.858
2018-07-18,246.666.666.666.667,209.416.666.666.667,714.166.666.666.667,NA,298,2.541.875,31.2,19.8,0,0.62,0.3,9.29,27.75,41.75,57.75,2,33,19021,17.349.245.570.685
2018-07-19,267.291.666.666.667,2.171.875,698.958.333.333.333,NA,323.854.166.666.667,256.291.666.666.667,31.7,19.9,0,0.64,0.27,8.42,31.75,44.5,60.29,2.12,33,18172,181.598.062.953.995
2018-07-20,232.083.333.333.333,181.875,672.708.333.333.333,NA,313.083.333.333.333,259.145.833.333.333,31.9,19.7,0,0.6,0.27,9.75,33.54,48.29,59.38,2.42,38,23263,163.349.524.996.776
2018-07-21,339.166.666.666.667,211.833.333.333.333,662.083.333.333.333,NA,2.368.125,2.541.875,30.3,22.5,0,0.6,0.27,3.58,17.75,22.88,68.88,2.12,21,12043,174.375.155.692.103
2018-07-22,232.708.333.333.333,172.625,761.458.333.333.333,NA,207.916.666.666.667,237.020.833.333.333,28.4,19.7,4.9,0.6,0.28,2.75,16.33,20.46,69.5,2,45,22902,196.489.389.572.963
2018-07-23,346.666.666.666.667,2.328.125,770.625,NA,333.979.166.666.667,247.270.833.333.333,30.1,18.3,0,0.6,0.27,10.33,25.21,41.04,46.5,02.04,64,30197,21.194.158.360.102
2018-07-24,2.7,217.854.166.666.667,762.708.333.333.333,NA,301.104.166.666.667,259.354.166.666.667,31,21.6,0,0.6,0.31,10.75,22.71,39.08,53.25,2.12,33,21483,153.609.831.029.186
2018-07-25,255.208.333.333.333,242.458.333.333.333,570.208.333.333.333,NA,302.625,264.083.333.333.333,33.7,20.9,0,0.6,0.24,8.96,35.54,49.12,52.79,2.33,37,19128,193.433.709.744.877
2018-07-26,346.458.333.333.333,233.708.333.333.333,585.208.333.333.333,NA,331.833.333.333.333,2.648.125,32.9,20.5,0,0.62,0.3,8.88,34.21,47.67,57.38,3.67,27,14904,181.159.420.289.855
2018-07-27,359.791.666.666.667,229.958.333.333.333,709.166.666.666.667,NA,308.041.666.666.667,260.104.166.666.667,31.7,20.4,0,0.6,0.32,8.83,30.67,44.21,49.62,2.46,25,15828,157.947.940.358.858
2018-07-28,265.833.333.333.333,194.583.333.333.333,742.916.666.666.667,NA,296.708.333.333.333,26.3,31.5,20.6,0,0.6,0.34,7.62,23,34.33,52.54,1.96,35,20916,167.336.010.709.505
2018-07-29,265.833.333.333.333,2.105.625,763.333.333.333.333,NA,295.333.333.333.333,267.895.833.333.333,31.6,22,0,0.61,0.26,4.29,16.5,22.88,54.12,2,42,22585,185.964.135.488.156
2018-07-30,211.458.333.333.333,215.875,747.916.666.666.667,NA,3.106.875,271.916.666.666.667,33.2,21.7,0,0.6,0.35,10.58,21.33,37.54,52.5,2.12,33,19352,170.525.010.334.849
2018-07-31,213.958.333.333.333,212.395.833.333.333,68.25,NA,3.163.125,273.854.166.666.667,34.1,21.7,0,0.61,0.31,10.58,31.12,47.29,52.75,2.21,31,15240,203.412.073.490.814
2018-08-01,2.675,235.125,614.166.666.666.667,NA,3.096.875,284.458.333.333.333,35.5,22.5,0,0.6,0.31,10.88,34.96,51.33,62.54,02.08,34,18840,180.467.091.295.117
2018-08-02,273.333.333.333.333,2.373.125,584.791.666.666.667,NA,3.029.375,292.979.166.666.667,36.1,23.9,0,0.61,0.3,6.71,38.54,48.71,67.92,2,25,15140,165.125.495.376.486
2018-08-03,253.125,221.291.666.666.667,540.208.333.333.333,NA,302.041.666.666.667,3.014.375,37,24.7,0,0.6,0.3,5.92,36.58,45.79,73.29,2.12,38,18849,201.602.207.013.635
2018-08-04,287.708.333.333.333,234.083.333.333.333,568.541.666.666.667,NA,304.5,304.541.666.666.667,38,25,0,0.6,0.3,2.96,29.5,33.88,88.79,2.62,32,17279,185.195.902.540.656
2018-08-05,2.675,206.854.166.666.667,530.416.666.666.667,NA,289.979.166.666.667,299.354.166.666.667,37.4,23.6,0,0.61,0.32,2.25,25.46,28.92,103.04,02.04,46,25381,181.237.933.887.554
2018-08-06,241.041.666.666.667,210.729.166.666.667,676.458.333.333.333,NA,277.083.333.333.333,288.645.833.333.333,34.5,24,0,0.61,0.35,05.04,29.83,37.46,70.79,2,39,20546,18.981.796.943.444
2018-08-07,312.291.666.666.667,2.275.625,764.583.333.333.333,NA,2.334.375,2.798.125,32.3,23.9,0,0.61,0.34,8.42,25.29,38.17,50.46,2,38,15986,237.707.994.495.183
2018-08-08,2.4625,192.958.333.333.333,737.916.666.666.667,NA,252.291.666.666.667,275.729.166.666.667,33.3,23.7,1.8,0.6,0.29,8.7,30.1,43.3,47.04,2.1,40,20982,190.639.595.844.057
2018-08-09,229.583.333.333.333,263.208.333.333.333,825.416.666.666.667,NA,149.583.333.333.333,250.208.333.333.333,32.7,21.2,3.2,0.6,0.3,10.75,32.83,49.17,31.65,2.12,41,23322,175.799.674.127.433
2018-08-10,243.958.333.333.333,186.291.666.666.667,676.666.666.666.667,NA,2.831.875,241.291.666.666.667,29.2,19.6,0,0.61,0.25,9.33,25.21,39.54,40.88,02.08,19,11822,160.717.306.716.292
2018-08-11,236.041.666.666.667,1.960.625,670.416.666.666.667,NA,296.520.833.333.333,252.395.833.333.333,29.7,20.5,0,0.61,0.25,4.88,23.17,30.62,55.96,2,36,18073,199.192.165.108.172
2018-08-12,3.3125,237.416.666.666.667,751.041.666.666.667,NA,237.520.833.333.333,262.541.666.666.667,31.7,21.5,0,0.6,0.25,3,17.67,22.12,50.04,2,36,15743,228.673.061.043.003
2018-08-13,274.791.666.666.667,149.416.666.666.667,694.791.666.666.667,NA,2.478.125,2.604.375,30.1,22.1,0,0.6,0.25,5.33,27.79,35.75,60.58,2,38,21712,175.018.422.991.894
2018-08-14,283.541.666.666.667,215.625,747.916.666.666.667,NA,235.875,24.85,29,21.2,2.9,0.6,0.26,8.12,21,33.12,46.46,2.17,27,15202,177.608.209.446.125
2018-08-15,304.375,232.395.833.333.333,68.25,NA,3.019.375,257.520.833.333.333,30.9,21.1,0,0.6,0.25,3.29,15.79,20.67,53.33,02.04,47,25442,184.733.904.567.251
2018-08-16,315.625,237.854.166.666.667,741.666.666.666.667,NA,273.041.666.666.667,25.95,31.2,21.3,0,0.6,0.27,6.46,22.71,32.62,49.67,02.04,48,24257,197.881.024.034.299
2018-08-17,2.35,241,771.666.666.666.667,NA,136.270.833.333.333,228.770.833.333.333,30.1,19,10.5,0.64,0.29,6.25,36.25,45.71,43.5,2,30,18603,161.264.312.207.708
2018-08-18,289.583.333.333.333,262.208.333.333.333,688.333.333.333.333,NA,268.625,230.458.333.333.333,29.4,18.8,0,0.6,0.25,3.54,22.29,27.67,55.08,02.08,18,8677,207.444.969.459.491
2018-08-19,3.35,256.520.833.333.333,61.625,NA,293.625,25.625,31.7,19.9,0,0.6,0.28,3.21,21.71,26.58,60.25,02.08,48,27284,175.927.283.389.532
2018-08-20,293.541.666.666.667,229.104.166.666.667,635.625,NA,291.854.166.666.667,262.354.166.666.667,33.5,20.6,0,0.66,0.27,5.75,32.96,41.58,60.58,2.71,40,21402,186.898.420.708.345
2018-08-21,2.8625,244.041.666.666.667,627.708.333.333.333,NA,274.270.833.333.333,2.649.375,34.2,21.8,0,0.6,0.27,6.71,35.79,45.96,59.67,2.38,36,21554,167.022.362.438.526
2018-08-22,228.541.666.666.667,224.895.833.333.333,624.166.666.666.667,NA,2.820.625,261.875,32.3,21.1,0,0.6,0.27,7.83,34.54,46.54,67.88,2.79,22,11620,189.328.743.545.611
2018-08-23,316.041.666.666.667,257.375,633.541.666.666.667,NA,268.166.666.666.667,263.229.166.666.667,32.1,21.5,0,0.61,0.31,5.96,34.75,43.96,60.12,2.12,23,13627,168.782.564.027.299
2018-08-24,2.6375,2.156.875,667.708.333.333.333,NA,273.041.666.666.667,256.166.666.666.667,31.5,21,0,0.6,0.27,5.25,24.62,32.5,61.83,2.25,45,21942,205.086.136.177.194
2018-08-25,3.2375,188.604.166.666.667,648.958.333.333.333,NA,198.458.333.333.333,237.020.833.333.333,27.9,21.7,0,0.6,0.28,03.04,17.17,21.75,53.62,2.21,33,19753,167.063.230.901.635
2018-08-26,260.625,2.194.375,726.041.666.666.667,NA,134.583.333.333.333,228.458.333.333.333,27.4,20.3,0.1,0.6,0.22,2.83,13.92,17.88,54.58,2,42,23520,178.571.428.571.429
2018-08-27,237.916.666.666.667,221.708.333.333.333,792.916.666.666.667,NA,181.625,246.229.166.666.667,29,20.9,0,0.61,0.32,9.12,24.71,38.46,29.38,2.29,57,28010,203.498.750.446.269
2018-08-28,355.833.333.333.333,2.361.875,795.416.666.666.667,NA,232.666.666.666.667,254.479.166.666.667,30.4,20.8,0,0.67,0.28,4.24,18.29,24.47,65.36,2.35,32,21647,147.826.488.658.937
2018-08-29,224.583.333.333.333,173.416.666.666.667,771.875,NA,157.333.333.333.333,250.354.166.666.667,29.5,21.6,0.9,0.72,0.32,8.67,26.96,39.96,55.04,2.29,29,12947,223.990.113.539.816
2018-08-30,340.208.333.333.333,219.666.666.666.667,691.458.333.333.333,NA,230.083.333.333.333,25.575,30.1,21.3,1.5,0.61,0.32,5.25,26.08,34,62.17,2.42,39,23657,164.856.067.971.425
2018-08-31,203.541.666.666.667,120.166.666.666.667,848.125,NA,639.791.666.666.667,2.279.375,25.9,20.3,64.1,0.6,0.4,2.17,16.88,20.17,65.04,2,24,15497,15.486.868.426.147
2018-09-01,2.1875,168.708.333.333.333,790.208.333.333.333,NA,930.833.333.333.333,231.916.666.666.667,26.3,21.1,0.9,0.61,0.3,4.96,19.5,26.79,52.21,2.29,30,18969,158.152.775.581.211
2018-09-02,223.958.333.333.333,131.625,72.25,NA,227.354.166.666.667,244.625,27.7,21.1,0,0.6,0.24,2.79,19.71,23.62,65.92,2.62,44,22050,199.546.485.260.771
2018-09-03,201.041.666.666.667,170.520.833.333.333,81.625,NA,152.979.166.666.667,249.875,29.2,21.6,0.7,0.65,0.35,8.71,25.83,39.04,55.5,2.21,49,25586,191.510.982.568.592
2018-09-04,237.708.333.333.333,162.333.333.333.333,837.916.666.666.667,NA,243.354.166.666.667,243.041.666.666.667,28.1,20.5,0.2,0.76,0.36,15.21,24.62,47.75,54.5,2.46,49,24175,202.688.728.024.819
2018-09-05,2.4625,173.166.666.666.667,79.25,NA,182.791.666.666.667,2.390.625,27.7,20.2,0,0.61,0.36,8.29,28.42,41.08,43.46,2.42,43,25180,17.077.045.274.027
2018-09-06,2.5,2.024.375,854.375,NA,195.729.166.666.667,218.229.166.666.667,28,17.1,44.1,0.62,0.35,10.04,27.62,42.75,56.04,2.42,38,21508,176.678.445.229.682
2018-09-07,312.391.304.347.826,242.695.652.173.913,78.5,NA,240.145.833.333.333,227.166.666.666.667,27.7,17.9,0,0.6,0.28,9.21,32.88,46.83,48.96,2.33,24,14651,163.811.343.935.568
2018-09-08,204.583.333.333.333,236.208.333.333.333,807.708.333.333.333,NA,193.75,232.041.666.666.667,28.3,19.6,0,0.6,0.28,6.71,29,39.33,50.92,2.17,30,16314,183.891.136.447.223
2018-09-09,224.166.666.666.667,1.901.875,812.708.333.333.333,NA,1.519.375,234.666.666.666.667,28,20.2,0,0.6,0.36,3.83,19.88,25.38,53.71,2.67,57,34427,165.567.723.008.104
2018-09-10,158.333.333.333.333,232.479.166.666.667,817.708.333.333.333,NA,833.333.333.333.333,2.206.875,25.9,19.8,0.1,0.67,0.37,14,40.18,61.55,32.96,2.57,28,18414,152.058.216.574.346
2018-09-11,213.541.666.666.667,207.520.833.333.333,743.125,NA,220.520.833.333.333,235.833.333.333.333,29.7,19.1,0,0.61,0.28,5.88,25.42,34.17,52.96,2,43,20111,213.813.335.985.282
2018-09-12,229.166.666.666.667,2.326.875,83.125,NA,1.578.125,22.875,28,19.3,31.6,0.69,0.29,17.96,41.92,69.17,34.9,2.5,50,26319,189.976.822.827.615
2018-09-13,312.708.333.333.333,2.534.375,813.541.666.666.667,NA,2.429.375,229.125,27.2,19.1,0,0.6,0.31,11.67,30,47.54,49.5,2.25,50,28197,177.323.828.776.111
2018-09-14,236.458.333.333.333,240.791.666.666.667,806.875,NA,2.179.375,232.166.666.666.667,28.4,19.6,0.1,0.65,0.3,14.79,35.04,57.5,45.5,2.33,45,27766,162.068.717.136.066
2018-09-15,176.041.666.666.667,203.041.666.666.667,778.125,NA,875.208.333.333.333,227.916.666.666.667,26.7,19.9,1,0.63,0.36,7.75,29.58,41.25,37.75,2.21,43,27382,157.037.469.870.718
2018-09-16,171.041.666.666.667,228.354.166.666.667,831.875,NA,189.875,230.458.333.333.333,28.1,19.8,0.2,0.61,0.33,5.71,23.25,31.79,43.75,2.38,77,36859,208.904.202.501.424
2018-09-17,216.875,193.479.166.666.667,808.125,NA,219.583.333.333.333,230.229.166.666.667,27.8,19.6,0,0.76,0.35,14.67,27.5,49.79,42.88,2.33,77,36116,213.201.904.972.865
2018-09-18,198.541.666.666.667,229.166.666.666.667,888.125,NA,1.069.375,21.425,25.3,19,8,0.65,0.36,21,41.96,74.08,26.46,2.58,55,26743,205.661.294.544.367
2018-09-19,207.083.333.333.333,229.291.666.666.667,836.875,NA,224.333.333.333.333,228.916.666.666.667,27.7,19.7,0.1,0.66,0.29,22.46,27.96,62.04,31.25,2.5,72,33809,212.961.045.875.359
2018-09-20,280.208.333.333.333,254.479.166.666.667,776.458.333.333.333,NA,230.916.666.666.667,238.208.333.333.333,30.2,19.9,0,0.63,0.24,12.71,34.83,54,41.08,2.33,78,34821,224.002.756.957.009
