,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,so2
4675,2025-10-10,222.708.333.333.333,163.395.833.333.333,74.125,NA,162.25,200.708.333.333.333,24,16.1,0,34,15819,214.931.411.593.653,NA,NA,NA,NA,NA
4676,2025-10-11,295.208.333.333.333,1.538.125,711.875,NA,160.520.833.333.333,201.375,24.6,15.2,0,10,5592,178.826.895.565.093,NA,NA,NA,NA,NA
4677,2025-10-12,258.541.666.666.667,167.125,840.833.333.333.333,NA,124.416.666.666.667,1.935.625,22.8,15.2,0,12,7221,166.181.969.256.336,NA,NA,NA,NA,NA
4678,2025-10-13,213.541.666.666.667,1.683.125,905.416.666.666.667,NA,121.125,19.925,23.5,17.3,0.1,41,12829,319.588.432.457.713,NA,NA,NA,NA,NA
4679,2025-10-14,216.875,2.260.625,90.25,NA,129.354.166.666.667,196.729.166.666.667,24.3,16.4,1,25,11341,220.439.114.716.515,NA,NA,NA,NA,NA
4680,2025-10-15,182.916.666.666.667,240.333.333.333.333,884.583.333.333.333,NA,156.75,186.604.166.666.667,24.3,15.2,0.2,32,18241,175.428.978.674.415,NA,NA,NA,NA,NA
4681,2025-10-16,201.428.571.428.571,243.892.857.142.857,933.928.571.428.571,NA,127.678.571.428.571,174.178.571.428.571,22.4,14.9,0,28,13670,204.828.090.709.583,NA,NA,NA,NA,NA
4682,2025-12-03,2.86,257.2,51.2,NA,397,15.78,16.2,15.2,0,87,29351,296.412.387.993.595,NA,NA,NA,NA,NA
4683,2025-12-07,3.45,307.5,86.5,NA,0,12.1,12.1,12.1,0,35,18459,189.609.404.626.469,NA,NA,NA,NA,NA
4684,2025-12-08,271.666.666.666.667,280.729.166.666.667,822.708.333.333.333,NA,100.395.833.333.333,121.479.166.666.667,19.3,8.2,0,41,19305,212.380.212.380.212,NA,NA,NA,NA,NA
4685,2025-12-09,260.416.666.666.667,272.979.166.666.667,892.083.333.333.333,NA,85.5,1.039.375,18.4,6.4,0,47,18938,248.178.265.920.372,NA,NA,NA,NA,NA
4686,2025-12-10,215.208.333.333.333,281.958.333.333.333,87.5,NA,770.833.333.333.333,109.166.666.666.667,18.2,7.4,0,56,24405,229.461.175.988.527,NA,NA,NA,NA,NA
4687,2025-12-11,214.583.333.333.333,294.25,837.708.333.333.333,NA,629.166.666.666.667,1.074.375,18.3,6.5,0,65,27524,236.157.535.241.971,NA,NA,NA,NA,NA
4688,2025-12-12,195.833.333.333.333,267,791.276.595.744.681,NA,753.125,129.063.829.787.234,17.8,10,0,64,29923,213.882.297.897.938,NA,NA,NA,NA,NA
4689,2025-12-13,224.166.666.666.667,255.375,756.458.333.333.333,NA,678.510.638.297.872,12.0625,17.4,7.3,0,18,8478,212.314.225.053.079,NA,NA,NA,NA,NA
4690,2025-12-14,248.541.666.666.667,242.104.166.666.667,879.375,NA,502.291.666.666.667,108.854.166.666.667,15.2,6.2,7.1,28,15361,182.279.799.492.221,NA,NA,NA,NA,NA
4691,2025-12-15,277.083.333.333.333,182.416.666.666.667,980.625,NA,482.291.666.666.667,144.729.166.666.667,17.8,10.4,1.3,61,28564,213.555.524.436.353,NA,NA,NA,NA,NA
4692,2025-12-16,227.692.307.692.308,316.923.076.923.077,100,NA,0,106.230.769.230.769,11.1,10.1,0,57,23258,2.450.769.627.655,NA,NA,NA,NA,NA
4693,2026-02-22,257.692.307.692.308,241.184.210.526.316,742.820.512.820.513,NA,22.274.358.974.359,124.051.282.051.282,19,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA
4694,2026-02-23,2.556,279.68,73.68,NA,193.48,11.496,18.8,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA
4695,2026-02-25,222.553.191.489.362,150.617.021.276.596,915.106.382.978.723,NA,129.893.617.021.277,108.382.978.723.404,16.1,2.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA
4696,2026-02-26,201.041.666.666.667,247.125,897.916.666.666.667,NA,174.291.666.666.667,110.791.666.666.667,16,6.3,0,NA,NA,NA,NA,NA,NA,NA,NA
4697,2026-02-27,190.208.333.333.333,249.104.166.666.667,92.75,NA,1.344.375,100.895.833.333.333,15.2,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA
4698,2026-02-28,191.875,137.895.833.333.333,845.625,NA,658.958.333.333.333,126.645.833.333.333,15.7,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA
4699,2026-03-01,202.291.666.666.667,263.166.666.666.667,871.041.666.666.667,NA,124.979.166.666.667,1.194.375,17.6,6.7,0,NA,NA,NA,NA,NA,NA,NA,NA
4700,2026-03-02,232.826.086.956.522,194.391.304.347.826,865.434.782.608.696,NA,136.108.695.652.174,111.586.956.521.739,16.1,6.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA
4701,2026-03-03,3.8375,55.625,741.458.333.333.333,NA,971.041.666.666.667,146.541.666.666.667,17.5,11.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA
4702,2026-03-04,393.333.333.333.333,528.333.333.333.333,718.333.333.333.333,NA,-666.666.666.666.667,146.416.666.666.667,15,14.3,0,NA,NA,NA,NA,NA,NA,NA,NA
4703,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6792,206.124.852.767.962,NA,NA,NA,NA,NA
4704,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9912,211.864.406.779.661,NA,NA,NA,NA,NA
4705,2020-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2484,161.030.595.813.205,NA,NA,NA,NA,NA
4706,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11450,192.139.737.991.266,NA,NA,NA,NA,NA
4707,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,14674,177.184.135.205.125,NA,NA,NA,NA,NA
4708,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6703,193.943.010.592.272,NA,NA,NA,NA,NA
4709,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5254,228.397.411.496.003,NA,NA,NA,NA,NA
4710,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2701,370.233.246.945.576,NA,NA,NA,NA,NA
4711,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,20022,224.752.771.950.854,NA,NA,NA,NA,NA
4712,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,22040,204.174.228.675.136,NA,NA,NA,NA,NA
4713,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,13456,170.927.467.300.832,NA,NA,NA,NA,NA
4714,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,14950,187.290.969.899.666,NA,NA,NA,NA,NA
4715,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16063,19.299.010.147.544,NA,NA,NA,NA,NA
4716,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11785,186.677.980.483.666,NA,NA,NA,NA,NA
4717,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,14340,202.231.520.223.152,NA,NA,NA,NA,NA
4718,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,18499,194.605.113.789.935,NA,NA,NA,NA,NA
4719,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,22181,220.909.787.656.102,NA,NA,NA,NA,NA
4720,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3895,179.717.586.649.551,NA,NA,NA,NA,NA
4721,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,21715,170.389.131.936.449,NA,NA,NA,NA,NA
4722,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7882,202.994.163.917.787,NA,NA,NA,NA,NA
4723,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,18260,175.246.440.306.681,NA,NA,NA,NA,NA
4724,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,13239,166.175.693.028.174,NA,NA,NA,NA,NA
4725,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6782,162.194.043.055.146,NA,NA,NA,NA,NA
4726,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,21945,182.273.866.484.393,NA,NA,NA,NA,NA
4727,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,17868,229.460.488.023.282,NA,NA,NA,NA,NA
4728,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,21607,161.984.542.046.559,NA,NA,NA,NA,NA
4729,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16321,189.939.341.952.086,NA,NA,NA,NA,NA
4730,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15152,164.994.720.168.955,NA,NA,NA,NA,NA
4731,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6727,148.654.675.189.535,NA,NA,NA,NA,NA
4732,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13196,136.404.971.203.395,NA,NA,NA,NA,NA
4733,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,18637,193.164.135.858.776,NA,NA,NA,NA,NA
4734,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,11200,232.142.857.142.857,NA,NA,NA,NA,NA
4735,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,13567,235.866.440.627.994,NA,NA,NA,NA,NA
4736,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15020,213.049.267.643.142,NA,NA,NA,NA,NA
4737,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11882,185.154.014.475.677,NA,NA,NA,NA,NA
4738,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4397,1.591.994.541.733,NA,NA,NA,NA,NA
4739,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5409,221.852.468.108.708,NA,NA,NA,NA,NA
4740,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,17104,204.630.495.790.458,NA,NA,NA,NA,NA
4741,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,14556,206.100.577.081.616,NA,NA,NA,NA,NA
4742,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,11650,206.008.583.690.987,NA,NA,NA,NA,NA
4743,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,13407,208.846.125.158.499,NA,NA,NA,NA,NA
4744,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6752,222.156.398.104.265,NA,NA,NA,NA,NA
4745,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16122,241.905.470.785.262,NA,NA,NA,NA,NA
4746,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11203,187.449.790.234.759,NA,NA,NA,NA,NA
4747,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,15746,184.173.758.414.836,NA,NA,NA,NA,NA
4748,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,12165,271.270.036.991.369,NA,NA,NA,NA,NA
4749,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11252,204.408.105.225.738,NA,NA,NA,NA,NA
4750,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8109,17.264.767.542.237,NA,NA,NA,NA,NA
4751,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,13573,162.086.495.247.919,NA,NA,NA,NA,NA
4752,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,20877,268.237.773.626.479,NA,NA,NA,NA,NA
4753,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,15793,196.289.495.346.039,NA,NA,NA,NA,NA
4754,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,16351,165.127.515.136.689,NA,NA,NA,NA,NA
4755,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,14858,195.181.047.247.274,NA,NA,NA,NA,NA
4756,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,12637,253.224.657.751.048,NA,NA,NA,NA,NA
4757,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5222,229.797.012.638.836,NA,NA,NA,NA,NA
4758,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9634,197.218.185.592.693,NA,NA,NA,NA,NA
4759,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,16912,21.286.660.359.508,NA,NA,NA,NA,NA
4760,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12088,173.726.009.265.387,NA,NA,NA,NA,NA
4761,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,14335,223.229.856.993.373,NA,NA,NA,NA,NA
4762,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,14056,249.003.984.063.745,NA,NA,NA,NA,NA
4763,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13670,197.512.801.755.669,NA,NA,NA,NA,NA
4764,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6377,188.176.258.428.728,NA,NA,NA,NA,NA
4765,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8556,17.531.556.802.244,NA,NA,NA,NA,NA
4766,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,19749,222.796.090.941.313,NA,NA,NA,NA,NA
4767,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,13758,152.638.464.893.153,NA,NA,NA,NA,NA
4768,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,10042,219.079.864.568.811,NA,NA,NA,NA,NA
4769,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,10169,167.174.746.779.428,NA,NA,NA,NA,NA
4770,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9167,152.721.719.210.211,NA,NA,NA,NA,NA
4771,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6487,169.569.909.048.867,NA,NA,NA,NA,NA
4772,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,18840,169.851.380.042.463,NA,NA,NA,NA,NA
4773,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10634,178.672.183.562.159,NA,NA,NA,NA,NA
4774,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4154,144.439.094.848.339,NA,NA,NA,NA,NA
4775,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,13560,140.117.994.100.295,NA,NA,NA,NA,NA
4776,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15859,20.177.817.012.422,NA,NA,NA,NA,NA
4777,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,14621,239.381.711.237.261,NA,NA,NA,NA,NA
4778,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,16243,227.790.432.801.822,NA,NA,NA,NA,NA
4779,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,13855,209.310.718.152.292,NA,NA,NA,NA,NA
4780,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,13171,212.588.262.090.957,NA,NA,NA,NA,NA
4781,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4327,184.885.602.033.742,NA,NA,NA,NA,NA
4782,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,8189,329.710.587.373.306,NA,NA,NA,NA,NA
4783,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,17679,186.662.141.523.842,NA,NA,NA,NA,NA
4784,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,14227,196.808.884.515.358,NA,NA,NA,NA,NA
4785,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,19172,224.285.416.232.005,NA,NA,NA,NA,NA
4786,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9931,191.320.108.750.378,NA,NA,NA,NA,NA
4787,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9374,224.023.895.882.227,NA,NA,NA,NA,NA
4788,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4961,241.886.716.387.825,NA,NA,NA,NA,NA
4789,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9658,165.665.769.310.416,NA,NA,NA,NA,NA
4790,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7001,21.425.510.641.337,NA,NA,NA,NA,NA
4791,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,19802,186.849.813.150.187,NA,NA,NA,NA,NA
4792,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12504,191.938.579.654.511,NA,NA,NA,NA,NA
4793,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11504,182.545.201.668.985,NA,NA,NA,NA,NA
4794,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10516,190.186.382.655.002,NA,NA,NA,NA,NA
4795,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6446,201.675.457.648.154,NA,NA,NA,NA,NA
4796,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6963,157.977.883.096.367,NA,NA,NA,NA,NA
4797,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13453,20.069.872.890.805,NA,NA,NA,NA,NA
4798,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,12476,208.400.128.246.233,NA,NA,NA,NA,NA
4799,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6563,167.606.277.616.943,NA,NA,NA,NA,NA
4800,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,10109,207.735.681.076.269,NA,NA,NA,NA,NA
4801,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13967,193.312.808.763.514,NA,NA,NA,NA,NA
4802,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,10031,179.443.724.454.192,NA,NA,NA,NA,NA
4803,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7892,164.723.770.907.248,NA,NA,NA,NA,NA
4804,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,16724,19.732.121.502.033,NA,NA,NA,NA,NA
4805,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,14687,211.071.015.183.496,NA,NA,NA,NA,NA
4806,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8498,164.744.645.799.012,NA,NA,NA,NA,NA
4807,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,14084,170.406.134.620.846,NA,NA,NA,NA,NA
4808,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5999,233.372.228.704.784,NA,NA,NA,NA,NA
4809,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5775,207.792.207.792.208,NA,NA,NA,NA,NA
4810,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7153,125.821.333.706.137,NA,NA,NA,NA,NA
4811,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3910,153.452.685.421.995,NA,NA,NA,NA,NA
4812,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10995,181.900.864.029.104,NA,NA,NA,NA,NA
4813,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8671,184.523.123.053.858,NA,NA,NA,NA,NA
4814,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8749,182.878.043.204.938,NA,NA,NA,NA,NA
4815,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,15973,175.295.811.682.214,NA,NA,NA,NA,NA
4816,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7508,199.786.893.979.755,NA,NA,NA,NA,NA
4817,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4544,154.049.295.774.648,NA,NA,NA,NA,NA
4818,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6445,186.190.845.616.757,NA,NA,NA,NA,NA
4819,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,15862,151.305.005.673.938,NA,NA,NA,NA,NA
4820,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,11657,171.570.730.033.456,NA,NA,NA,NA,NA
4821,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,16742,179.190.060.924.621,NA,NA,NA,NA,NA
4822,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6694,224.081.266.806.095,NA,NA,NA,NA,NA
4823,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5815,223.559.759.243.336,NA,NA,NA,NA,NA
4824,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2505,279.441.117.764.471,NA,NA,NA,NA,NA
4825,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8213,194.813.101.181.054,NA,NA,NA,NA,NA
4826,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,14234,168.610.369.537.727,NA,NA,NA,NA,NA
4827,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,12730,180.675.569.520.817,NA,NA,NA,NA,NA
4828,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,14427,16.635.475.150.759,NA,NA,NA,NA,NA
4829,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,12857,202.224.469.160.768,NA,NA,NA,NA,NA
4830,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2717,294.442.399.705.558,NA,NA,NA,NA,NA
4831,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3777,158.856.235.107.228,NA,NA,NA,NA,NA
4832,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12609,166.547.704.020.937,NA,NA,NA,NA,NA
4833,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,9507,157.778.479.015.462,NA,NA,NA,NA,NA
4834,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12526,167.651.285.326.521,NA,NA,NA,NA,NA
4835,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,9163,261.922.950.998.581,NA,NA,NA,NA,NA
4836,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6919,173.435.467.553.115,NA,NA,NA,NA,NA
4837,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5110,215.264.187.866.928,NA,NA,NA,NA,NA
4838,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1055,18.957.345.971.564,NA,NA,NA,NA,NA
4839,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5804,137.835.975.189.524,NA,NA,NA,NA,NA
4840,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9419,180.486.251.194.394,NA,NA,NA,NA,NA
4841,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12650,189.723.320.158.103,NA,NA,NA,NA,NA
4842,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7703,181.747.371.154.096,NA,NA,NA,NA,NA
4843,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5125,214.634.146.341.463,NA,NA,NA,NA,NA
4844,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6723,237.988.993.009.073,NA,NA,NA,NA,NA
4845,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4098,170.815.031.722.792,NA,NA,NA,NA,NA
4846,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7314,136.724.090.784.796,NA,NA,NA,NA,NA
4847,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6528,229.779.411.764.706,NA,NA,NA,NA,NA
4848,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7330,177.353.342.428.377,NA,NA,NA,NA,NA
4849,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3885,231.660.231.660.232,NA,NA,NA,NA,NA
4850,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3317,211.034.066.927.947,NA,NA,NA,NA,NA
4851,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9238,227.321.931.153.929,NA,NA,NA,NA,NA
4852,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2209,135.808.057.944.771,NA,NA,NA,NA,NA
4853,2024-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7760,193.298.969.072.165,NA,NA,NA,NA,NA
4854,2024-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9764,215.075.788.611.225,NA,NA,NA,NA,NA
4855,2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1720,348.837.209.302.326,NA,NA,NA,NA,NA
4856,2024-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5262,190.041.809.198.024,NA,NA,NA,NA,NA
4857,2024-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,12352,186.204.663.212.435,NA,NA,NA,NA,NA
4858,2024-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13426,178.757.634.440.638,NA,NA,NA,NA,NA
4859,2024-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13515,199.778.024.417.314,NA,NA,NA,NA,NA
4860,2024-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7439,215.082.672.402.205,NA,NA,NA,NA,NA
4861,2024-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10670,215.557.638.238.051,NA,NA,NA,NA,NA
4862,2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11979,183.654.729.109.275,NA,NA,NA,NA,NA
4863,2024-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4135,193.470.374.848.851,NA,NA,NA,NA,NA
4864,2024-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15306,248.268.652.815.889,NA,NA,NA,NA,NA
4865,2024-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,12909,232.396.002.788.752,NA,NA,NA,NA,NA
4866,2024-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,11986,200.233.605.873.519,NA,NA,NA,NA,NA
4867,2024-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,13541,21.416.438.963.149,NA,NA,NA,NA,NA
4868,2024-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8778,193.665.983.139.667,NA,NA,NA,NA,NA
4869,2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6420,186.915.887.850.467,NA,NA,NA,NA,NA
4870,2024-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4610,151.843.817.787.419,NA,NA,NA,NA,NA
4871,2024-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7065,212.314.225.053.079,NA,NA,NA,NA,NA
