date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2021-11-11,353.333.333.333.333,1.244.375,776.041.666.666.667,NA,49.875,158.604.166.666.667,18.8,12.4,6.2,0.6,0.27,NA,NA,NA,70.92,3,72,33214,216.776.058.288.673
2021-11-12,2.3625,290.333.333.333.333,735.208.333.333.333,NA,703.541.666.666.667,151.354.166.666.667,20.2,13,0.4,0.61,0.29,NA,NA,NA,45,03.04,76,30285,250.949.314.842.331
2021-11-13,200.625,280.729.166.666.667,71.625,NA,106.583.333.333.333,154.625,20.7,11.6,0,0.61,0.28,NA,NA,NA,46.33,3,16,9464,169.061.707.523.246
2021-11-14,220.416.666.666.667,2.126.875,769.583.333.333.333,NA,947.291.666.666.667,138.791.666.666.667,17.9,10.2,0.5,0.6,0.3,NA,NA,NA,39.88,3,37,19842,186.473.137.788.529
2021-11-15,165.833.333.333.333,281.041.666.666.667,815.625,NA,47.375,117.020.833.333.333,15.1,9,0.2,0.64,0.32,6.91,14.32,24.64,17.21,3,82,36688,223.506.323.593.546
2021-11-16,358.958.333.333.333,324.395.833.333.333,720.833.333.333.333,NA,363.541.666.666.667,109.541.666.666.667,12.8,9.4,1.8,0.62,0.32,6.29,11.75,21.21,34.54,03.04,44,25534,172.319.260.593.718
2021-11-17,280.208.333.333.333,293.020.833.333.333,724.791.666.666.667,NA,118.25,110.979.166.666.667,17,7.5,0,0.61,0.33,6.12,12.33,21.58,36.25,3,71,34309,206.942.784.692.063
2021-11-18,2.575,286.541.666.666.667,71.5,NA,114.25,105.166.666.666.667,17.5,6.8,0,0.6,0.33,4.17,9.79,16.12,38.42,3,56,23867,23.463.359.450.287
2021-11-19,212.916.666.666.667,270.229.166.666.667,775.833.333.333.333,NA,113.25,1.036.875,18.1,6.3,0,0.68,0.39,9.38,16.42,30.75,22.33,3.25,75,35226,212.910.918.071.879
2021-11-20,219.791.666.666.667,305.104.166.666.667,79.5,NA,63.5,10.725,15.5,6.4,0,0.84,0.43,9.42,16.88,31.04,14.38,3.33,22,13343,164.880.461.665.293
2021-11-21,211.666.666.666.667,259.083.333.333.333,78.25,NA,80.125,1.259.375,17.9,10,0,0.62,0.38,3.62,10.12,15.5,38.71,3.54,31,19215,161.332.292.479.833
2021-11-22,229.166.666.666.667,178.958.333.333.333,73,NA,79,124.583.333.333.333,16,7.6,0.1,0.62,0.38,5.38,17.58,25.54,33.92,3.42,113,45902,246.176.637.183.565
2021-11-23,340.625,133.291.666.666.667,812.916.666.666.667,NA,256.875,123.041.666.666.667,14.6,10.2,25.2,0.6,0.35,3,16.11,20.44,45.38,03.08,89,49005,18.161.412.100.806
2021-11-24,3.1125,194.041.666.666.667,888.125,NA,378.125,110.958.333.333.333,14.4,8,5.1,0.6,0.32,1.73,12.64,15.45,59.29,3.21,99,46959,210.822.206.605.762
2021-11-25,242.916.666.666.667,303.375,82.5,NA,548.125,987.708.333.333.333,14,7.2,14.1,0.6,0.32,1.92,17.38,20.29,46.33,3.17,93,46653,199.344.093.627.419
2021-11-26,280.416.666.666.667,314.125,713.125,NA,111.333.333.333.333,911.666.666.666.667,13.9,5.2,0,0.61,0.34,3.46,12.17,17.21,37.42,03.04,60,27283,219.917.164.534.692
2021-11-27,291.041.666.666.667,299.104.166.666.667,682.708.333.333.333,NA,758.125,804.583.333.333.333,13.9,1.9,0,0.6,0.3,1.46,6.88,8.88,52.42,3,14,8737,160.238.067.986.723
2021-11-28,3.875,3.071.875,601.875,NA,839.375,7.3875,12,4.9,0,0.6,0.3,01.08,3.42,5.12,66,2.96,24,14327,167.515.879.109.374
2021-11-29,268.958.333.333.333,266.291.666.666.667,643.125,NA,112.25,853.541.666.666.667,14.9,5,0,0.63,0.38,3.75,15.33,21.17,45.71,2.96,106,50511,209.855.279.048.128
2021-11-30,197.083.333.333.333,286.5,767.291.666.666.667,NA,76.375,829.166.666.666.667,14.9,4.4,0,0.8,0.47,10.33,16.54,32.29,26.54,3.29,87,43345,200.715.192.063.675
2021-12-01,243.333.333.333.333,3.096.875,756.666.666.666.667,NA,796.666.666.666.667,947.916.666.666.667,16,4.4,0.6,0.8,0.58,9.71,17.42,32.08,31.5,3.42,77,41953,183.538.721.903.082
2021-12-02,2.775,317.395.833.333.333,587.291.666.666.667,NA,100.958.333.333.333,104.458.333.333.333,14.4,4.4,0.1,0.6,0.37,4.75,7.42,14.96,53.96,2.92,89,38604,230.546.057.403.378
2021-12-03,227.708.333.333.333,291.229.166.666.667,661.666.666.666.667,NA,1.019.375,779.166.666.666.667,14.2,4,0,0.63,0.4,7.75,13.29,25.38,39.33,2.92,57,29526,193.050.193.050.193
2021-12-04,321.041.666.666.667,304.104.166.666.667,63.75,NA,745.208.333.333.333,114.583.333.333.333,18.3,4.8,0,0.81,0.36,4.12,4.71,11.04,48.08,3.46,29,17900,162.011.173.184.358
2021-12-05,414.791.666.666.667,3.101.875,542.916.666.666.667,NA,988.958.333.333.333,968.125,12.5,6.5,0,0.6,0.37,3.33,3,8.29,69.96,3,27,16312,165.522.314.860.226
2021-12-06,179.166.666.666.667,298.625,656.875,NA,902.916.666.666.667,717.916.666.666.667,15.1,2,0,0.62,0.43,4.62,7.25,14.12,48.71,3,39,21629,180.313.468.029.035
2021-12-07,248.958.333.333.333,277.125,776.458.333.333.333,NA,96.75,10.5625,15.7,5.3,0,0.64,0.45,8.67,14,27.21,30.17,3.46,78,40843,190.975.197.708.298
2021-12-08,459.791.666.666.667,2.864.375,51.125,NA,102.875,115.854.166.666.667,13.9,7.2,0.1,0.6,0.37,3.12,03.08,8.21,72.5,3.21,37,22137,167.140.985.680.083
2021-12-09,3.15,303.145.833.333.333,599.375,NA,700.625,8.6625,13.1,6.3,0,0.61,0.42,3.71,8.54,14.38,69.88,3,100,54169,184.607.432.295.224
2021-12-10,3.8,2.994.375,591.041.666.666.667,NA,563.125,134.208.333.333.333,17.7,6.2,0,0.6,0.41,3.21,6,11.12,67.33,3.33,82,41468,197.742.837.850.873
2021-12-11,179.791.666.666.667,244.458.333.333.333,783.125,NA,950.625,829.583.333.333.333,14.9,2.3,0,0.66,0.47,7.12,17.25,27.92,35.92,3.67,45,25059,179.576.200.167.604
2021-12-12,265.833.333.333.333,3.085.625,75.875,NA,967.083.333.333.333,103.729.166.666.667,16.7,7.2,0,0.61,0.44,4.88,8.54,16.04,31.38,4,34,23578,144.202.222.410.722
2021-12-13,281.875,283.166.666.666.667,831.875,NA,962.708.333.333.333,925.833.333.333.333,16.7,5.2,0,0.77,0.5,22.04,13.25,46.79,20.29,4.17,136,57651,235.902.239.336.698
2021-12-14,214.166.666.666.667,266.666.666.666.667,821.041.666.666.667,NA,942.708.333.333.333,856.666.666.666.667,16.8,4.5,0,0.77,0.39,15.54,17.71,41.46,11.21,04.04,73,41757,174.820.988.097.804
2021-12-15,227.291.666.666.667,2.820.625,727.916.666.666.667,NA,96.375,8.875,17.8,5.2,0,0.72,0.36,18.83,23.79,52.58,14.92,3.64,126,54134,23.275.575.423.948
2021-12-16,218.541.666.666.667,2.788.125,792.916.666.666.667,NA,846.875,780.208.333.333.333,15.6,4.5,0,0.74,0.35,15.1,15.67,38.67,10.95,3.46,102,52656,193.710.118.505.014
2021-12-17,217.291.666.666.667,254.645.833.333.333,786.041.666.666.667,NA,73.75,951.666.666.666.667,14.3,5.8,0,0.72,0.35,9.17,17.17,31.08,17.17,3.96,118,60247,195.860.374.790.446
2021-12-18,256.041.666.666.667,2.844.375,807.708.333.333.333,NA,94.625,854.583.333.333.333,15.7,4.9,0,0.7,0.38,6.67,14.88,24.88,23.46,3.75,40,25076,159.515.074.174.509
2021-12-19,303.958.333.333.333,286.979.166.666.667,82.25,NA,917.291.666.666.667,733.958.333.333.333,14.3,4,0,0.76,0.34,7.54,10.12,21.58,28.92,3.92,69,39219,175.935.133.481.221
2021-12-20,316.666.666.666.667,305.458.333.333.333,657.083.333.333.333,NA,951.458.333.333.333,7.7625,15.4,3.8,0,0.75,0.37,15.42,15.83,39.08,15.58,4,176,71161,247.326.485.012.858
2021-12-21,236.041.666.666.667,246.395.833.333.333,76.5,NA,64.5,846.875,13.3,3.8,0,0.7,0.38,9.12,17.12,30.88,20.21,3.67,188,69445,270.717.834.257.326
2021-12-22,175.416.666.666.667,258.104.166.666.667,844.166.666.666.667,NA,197.708.333.333.333,9.9625,11.7,8.3,0.4,0.79,0.45,10.83,21.29,37.83,7.42,04.08,190,71861,264.399.326.477.505
2021-12-23,153.125,284.708.333.333.333,920.625,NA,223.541.666.666.667,1.108.125,14.9,7.8,0.1,0.71,0.38,12.08,9.21,27.21,18.46,4.17,148,56089,263.866.355.256.824
2021-12-24,156.666.666.666.667,281.229.166.666.667,89.625,NA,382.916.666.666.667,1.114.375,15.4,9.2,0.2,0.63,0.34,6.12,9.42,18.62,37.75,4.17,158,55418,285.105.922.263.524
2021-12-25,197.708.333.333.333,276.333.333.333.333,880.833.333.333.333,NA,79,11.6375,18.2,7.8,0,0.66,0.35,6.62,09.08,19.04,18.04,4.25,61,33065,184.485.105.096.023
2021-12-26,187.291.666.666.667,303.854.166.666.667,765.208.333.333.333,NA,796.666.666.666.667,114.770.833.333.333,18.2,7.8,0,0.61,0.33,4.96,8.79,16.33,25.88,4,64,28875,221.645.021.645.022
2021-12-27,271.666.666.666.667,282.666.666.666.667,636.666.666.666.667,NA,851.875,149.583.333.333.333,21.1,8.2,0,0.6,0.31,5.17,7.92,15.75,51.46,4.29,292,67083,435.281.665.995.856
2021-12-28,337.291.666.666.667,290.833.333.333.333,563.541.666.666.667,NA,77,164.479.166.666.667,20.3,13,0,0.6,0.3,3.33,7.29,12.46,59.75,4,203,66719,30.426.115.499.333
2021-12-29,2.85,3.155.625,608.333.333.333.333,NA,896.041.666.666.667,162.729.166.666.667,20.2,12.1,0,0.6,0.33,6.42,13.33,22.88,40.12,4.46,218,63691,342.277.558.838.768
2021-12-30,314.583.333.333.333,304.979.166.666.667,710.833.333.333.333,NA,929.166.666.666.667,142.458.333.333.333,21.1,11,0,0.63,0.35,8.25,11.58,24.29,18.12,4.54,174,57752,301.288.267.073.002
2021-12-31,2.4375,269,79.125,NA,966.666.666.666.667,113.229.166.666.667,18.9,5.8,0,0.69,0.36,11.38,10.75,27.96,14.5,4.62,162,49627,326.435.206.641.546
2022-01-01,237.708.333.333.333,238.916.666.666.667,833.541.666.666.667,NA,100.229.166.666.667,996.041.666.666.667,17,5.3,0,0.72,0.41,6.25,10.75,20.08,18.25,4.42,66,30905,213.557.676.751.335
2022-01-02,185.416.666.666.667,253.666.666.666.667,834.166.666.666.667,NA,761.666.666.666.667,101.729.166.666.667,15.5,4.6,0,0.65,0.38,4.79,9.96,17.38,25.58,4.29,94,40246,233.563.583.958.654
2022-01-03,282.083.333.333.333,268.583.333.333.333,848.125,NA,87,102.895.833.333.333,15.4,6.9,0,0.7,0.4,8.33,14.38,27,25.46,6,258,64862,39.776.756.806.759
2022-01-04,160.416.666.666.667,239.208.333.333.333,854.166.666.666.667,NA,987.291.666.666.667,101.520.833.333.333,20.3,3.5,0,0.75,0.4,8.33,15.96,28.62,22.54,5.88,229,56071,408.410.764.923.044
2022-01-05,238.541.666.666.667,258.229.166.666.667,75.125,NA,522.708.333.333.333,969.375,13.5,4.8,10.6,0.61,0.35,5.33,13.04,21.04,34.21,4.46,187,56873,328.802.771.086.456
2022-01-06,332.291.666.666.667,316.229.166.666.667,54.875,NA,108.979.166.666.667,596.666.666.666.667,11.8,1.9,0,0.61,0.33,3.5,7.12,12.46,46.17,4,90,36662,245.485.789.100.431
2022-01-07,251.041.666.666.667,288.729.166.666.667,603.541.666.666.667,NA,106.25,584.375,12.8,1.4,0,0.63,0.39,5.29,11.62,19.54,38.46,04.04,180,57401,313.583.387.049.006
2022-01-08,290.625,283.854.166.666.667,664.166.666.666.667,NA,67.625,836.458.333.333.333,13,3.7,0,0.68,0.43,5.58,12.83,21.33,30.75,4,83,35230,235.594.663.638.944
2022-01-09,404.166.666.666.667,289.208.333.333.333,577.083.333.333.333,NA,94.75,121.770.833.333.333,15.8,7.6,0,0.6,0.33,3,5.21,9.75,61.96,4,131,46864,279.532.263.571.185
2022-01-10,179.166.666.666.667,224.458.333.333.333,841.875,NA,8.25,997.291.666.666.667,11.8,8.7,0.4,0.61,0.42,4.46,17.83,24.67,41.21,4.67,282,61752,456.665.371.162.068
2022-01-11,201.666.666.666.667,276.604.166.666.667,859.375,NA,109.708.333.333.333,9.35,16.4,4.6,0.1,0.66,0.41,12.12,13.5,31.92,22.17,4.17,226,56865,39.743.251.560.714
2022-01-12,187.708.333.333.333,238.458.333.333.333,779.791.666.666.667,NA,775.833.333.333.333,793.958.333.333.333,13.5,3.5,0,NA,0.39,8.58,16.5,29.62,23.88,04.04,218,57396,379.817.408.878.668
2022-01-13,222.291.666.666.667,273.458.333.333.333,73.875,NA,107.416.666.666.667,602.708.333.333.333,13.5,2.3,0,0.67,0.32,8.75,17.29,30.42,24.92,04.04,213,59268,359.384.490.787.609
2022-01-14,265.416.666.666.667,274.645.833.333.333,696.666.666.666.667,NA,104,564.166.666.666.667,14.4,1.4,0,0.63,0.25,5.54,14.62,22.96,42.04,4,216,55908,386.349.001.931.745
2022-01-15,276.458.333.333.333,289.583.333.333.333,590.833.333.333.333,NA,111.416.666.666.667,586.458.333.333.333,13.7,0.7,0,0.71,0.28,6.25,12.21,21.71,42.46,04.08,98,34849,281.213.234.239.146
2022-01-16,304.166.666.666.667,2.956.875,534.375,NA,112,661.875,14.7,2.2,0,0.77,0.3,5.46,11.71,19.83,39.29,3.54,116,37142,312.314.899.574.606
2022-01-17,3.325,299.958.333.333.333,522.291.666.666.667,NA,117.708.333.333.333,7.3,15.9,2.4,0,0.68,0.31,10.46,18.71,34.58,33.96,4.29,290,58946,491.975.706.578.903
2022-01-18,263.125,245.895.833.333.333,695.625,NA,113.395.833.333.333,7.225,13.5,1.9,0,0.72,0.36,10.25,19.12,34.62,27.83,3.79,224,55741,40.185.859.600.653
2022-01-19,252.083.333.333.333,286,781.041.666.666.667,NA,755.833.333.333.333,613.333.333.333.333,13,2.2,0,0.7,0.34,9.92,15.54,30.62,28.09,4.1,217,54031,401.621.291.480.817
2022-01-20,275.208.333.333.333,289.645.833.333.333,700.416.666.666.667,NA,1.073.125,701.875,14.2,3.2,0,0.64,0.3,05.08,14.62,22.42,49.54,3.54,237,52833,44.858.327.181.875
2022-01-21,298.958.333.333.333,315.895.833.333.333,68.625,NA,672.291.666.666.667,6.45,11.8,2.6,0,0.62,0.3,4.25,12.08,18.33,44.21,3.12,193,50643,381.099.066.011.097
2022-01-22,2.9875,296.416.666.666.667,608.541.666.666.667,NA,118.166.666.666.667,564.166.666.666.667,12.8,2.1,0,0.69,0.32,04.04,11.21,17.42,50.21,3.62,84,35547,23.630.686.133.851
2022-01-23,257.872.340.425.532,282.851.063.829.787,720.208.333.333.333,NA,1.185.625,554.583.333.333.333,14.1,0.7,0,0.65,0.32,4.12,12.38,18.62,47.75,3.46,83,33778,245.722.067.617.976
2022-01-24,245.833.333.333.333,287.125,77.75,NA,114.416.666.666.667,602.291.666.666.667,14.6,1.9,0,0.62,0.32,04.06,13.28,19.72,47.08,3.5,274,48093,569.729.482.461.065
2022-01-25,2.6625,2.690.625,776.875,NA,120.541.666.666.667,660.208.333.333.333,15.1,2,0,0.72,0.37,11.62,17,34.54,34.46,3.75,166,47913,346.461.294.429.487
2022-01-26,2.9375,277.125,716.041.666.666.667,NA,1.254.375,730.208.333.333.333,14.8,2.7,0,0.81,0.37,11.62,17.33,34.92,33.67,3.88,160,51968,307.881.773.399.015
2022-01-27,268.541.666.666.667,261.145.833.333.333,664.583.333.333.333,NA,124.708.333.333.333,7.9,15.8,3.3,0,0.82,0.4,14.62,22.54,44.62,28.88,3.62,171,51617,331.286.204.157.545
2022-01-28,344.791.666.666.667,310.416.666.666.667,460.625,NA,131.125,103.083.333.333.333,19.7,3.6,0,0.8,0.41,11.54,21.42,38.96,28.04,3.62,128,50117,255.402.358.481.154
2022-01-29,312.708.333.333.333,280.666.666.666.667,549.375,NA,130.583.333.333.333,954.166.666.666.667,18.2,2.1,0,0.68,0.37,4.88,16.96,24.12,40.25,3.54,57,31153,182.967.932.462.363
2022-01-30,288.958.333.333.333,2.778.125,538.125,NA,130.979.166.666.667,978.333.333.333.333,17.7,3,0,0.79,0.39,5.29,15.96,23.67,40.21,3.79,51,28849,176.782.557.454.331
2022-01-31,260.208.333.333.333,274.375,634.166.666.666.667,NA,129.916.666.666.667,945.208.333.333.333,17,2.5,0,0.67,0.37,4.29,15.17,21.46,46.04,3.88,177,47714,370.960.305.151.528
2022-02-01,274.375,276.708.333.333.333,629.375,NA,134.854.166.666.667,993.333.333.333.333,15.8,3.1,0,0.64,0.33,4.38,14.92,21.54,51.12,3.83,123,40902,300.718.791.257.151
2022-02-02,266.041.666.666.667,280.645.833.333.333,645.833.333.333.333,NA,139.083.333.333.333,113.666.666.666.667,19.2,5,0,0.75,0.38,07.04,19.21,29.75,36.46,3.92,136,48469,280.591.718.417.958
2022-02-03,249.791.666.666.667,256.875,726.875,NA,1.374.375,100.083.333.333.333,17.6,5.5,0,0.85,0.45,17.17,23.08,49.12,25.92,4.12,109,46985,231.988.932.638.076
2022-02-04,219.166.666.666.667,262.208.333.333.333,797.291.666.666.667,NA,779.375,101.104.166.666.667,15.3,6.1,0,0.73,0.35,12.46,21.33,40.25,33.38,04.08,107,43308,2.470.675.163.942
2022-02-05,175.833.333.333.333,283.708.333.333.333,814.791.666.666.667,NA,693.958.333.333.333,105.520.833.333.333,16.4,5.9,0,0.66,0.35,5.38,14,21.79,26.33,4.21,40,23675,168.954.593.453.009
2022-02-06,293.541.666.666.667,295.708.333.333.333,582.083.333.333.333,NA,119.979.166.666.667,102.333.333.333.333,16.4,4.8,0,0.62,0.3,3.25,12.58,17.46,56.96,4,27,13667,197.556.157.166.898
2022-02-07,244.166.666.666.667,285.229.166.666.667,62.875,NA,1.444.375,931.458.333.333.333,17.4,4.4,0,0.65,0.32,6.33,19.5,29,40.71,3.88,117,44472,263.086.886.130.599
2022-02-08,254.791.666.666.667,269.958.333.333.333,764.375,NA,1.224.375,948.125,16.3,4.6,0,0.68,0.33,6.75,13.54,23.5,53.21,4.79,78,34786,224.228.137.756.569
2022-02-09,264.166.666.666.667,272.75,836.458.333.333.333,NA,148.083.333.333.333,8.7375,15.5,3.2,0,0.67,0.34,9.25,12.46,26.29,46.04,05.08,75,36987,202.773.947.603.212
2022-02-10,262.916.666.666.667,272.041.666.666.667,810.833.333.333.333,NA,142.354.166.666.667,828.125,15.9,3.7,0,0.72,0.36,10.67,15.38,31.54,41.38,4.42,67,33197,20.182.546.615.658
2022-02-11,211.666.666.666.667,264.541.666.666.667,736.875,NA,124.833.333.333.333,9.7375,18.1,5,0,0.8,0.36,12.71,15.29,34.62,41.68,4.27,73,35692,204.527.625.238.149
2022-02-12,155.416.666.666.667,204.854.166.666.667,805.208.333.333.333,NA,32.125,101.270.833.333.333,12.8,7.4,1.1,0.68,0.39,5.67,13.54,22.17,29.17,4.62,25,13935,17.940.437.746.681
2022-02-13,3.275,249.875,820.416.666.666.667,NA,974.791.666.666.667,121.666.666.666.667,15.8,8.9,0,0.6,0.32,2.54,2.42,06.08,67.5,4.29,30,16904,177.472.787.505.916
2022-02-14,2.7375,2.494.375,674.791.666.666.667,NA,127.458.333.333.333,125.791.666.666.667,17.9,4.9,0,0.61,0.33,3.12,06.04,11,69.88,4.33,101,43588,23.171.515.095.898
2022-02-15,283.125,269.25,572.083.333.333.333,NA,148.020.833.333.333,110.458.333.333.333,18.2,5.5,0,0.61,0.32,03.04,8.54,13.25,55.67,4,67,33680,198.931.116.389.549
2022-02-16,192.916.666.666.667,276.479.166.666.667,679.791.666.666.667,NA,952.916.666.666.667,104.104.166.666.667,16.1,6.2,0,0.69,0.42,7.79,21.08,32.88,33.08,3.91,59,28942,203.855.987.837.744
2022-02-17,271.666.666.666.667,263.625,709.166.666.666.667,NA,162.625,123.770.833.333.333,20.6,6.7,0,0.68,0.35,4,13.79,19.83,39.21,3.79,65,32847,197.887.173.866.715
2022-02-18,3.5875,216.25,801.458.333.333.333,NA,170.875,125.354.166.666.667,18.3,7.9,0,0.83,0.42,9.5,16.67,30.96,44.5,3.88,56,27913,200.623.365.456.956
2022-02-19,175.833.333.333.333,305.041.666.666.667,785.416.666.666.667,NA,168.125,104.645.833.333.333,13.2,3.2,0.2,0.72,0.37,4.21,9.83,16.04,32.12,3.79,22,14189,155.049.686.376.771
2022-02-20,250.416.666.666.667,278.166.666.666.667,69.25,NA,176.020.833.333.333,947.291.666.666.667,16.2,3,0,0.61,0.33,2.62,4.5,8.42,61.96,3.38,23,15002,153.312.891.614.451
2022-02-21,272.916.666.666.667,222.395.833.333.333,651.666.666.666.667,NA,178.645.833.333.333,122.416.666.666.667,20.5,5.3,0,0.63,0.38,4,12.33,18.5,53.42,3.17,78,38943,200.292.735.536.553
2022-02-22,254.375,281.583.333.333.333,640.833.333.333.333,NA,1.744.375,11.0875,18.2,5.3,0,0.62,0.35,03.08,8.29,13.08,64.33,3.5,58,30836,188.091.840.705.669
2022-02-23,281.458.333.333.333,265.041.666.666.667,749.583.333.333.333,NA,172.604.166.666.667,103.916.666.666.667,18.1,5.6,0,0.7,0.42,8.79,16.29,29.5,56.17,3.46,71,34694,204.646.336.542.342
2022-02-24,241.666.666.666.667,253.145.833.333.333,821.666.666.666.667,NA,148.604.166.666.667,110.979.166.666.667,17.2,6.3,0,0.65,0.37,6.36,13.91,23.55,53.75,3.92,57,30470,18.706.924.844.109
2022-02-25,217.708.333.333.333,226.958.333.333.333,780.416.666.666.667,NA,694.375,114.291.666.666.667,15.6,8.2,0.3,0.62,0.41,5.46,19.08,27.33,47.83,3.96,41,21225,193.168.433.451.119
2022-02-26,161.041.666.666.667,205.354.166.666.667,766.875,NA,64.625,970.833.333.333.333,12.4,6.3,7.1,0.62,0.41,3.25,14.12,18.88,52.67,4,27,18840,143.312.101.910.828
2022-02-27,222.708.333.333.333,258.375,718.541.666.666.667,NA,175.541.666.666.667,930.416.666.666.667,15.6,4.3,0,0.62,0.38,3.5,8.75,13.79,59.62,3.96,18,12438,144.717.800.289.436
2022-02-28,222.291.666.666.667,250.291.666.666.667,730.208.333.333.333,NA,106.625,105.979.166.666.667,15,5.4,0,0.62,0.37,2.83,16.12,20.12,74.08,3.79,68,36889,184.336.794.166.283
2022-03-01,258.125,226.020.833.333.333,762.083.333.333.333,NA,189.770.833.333.333,1.034.375,16.8,5.8,0,0.71,0.43,7.96,21.12,33.12,63.67,3.88,61,35728,170.734.437.975.817
2022-03-02,196.739.130.434.783,266.695.652.173.913,861.875,NA,394.772.727.272.727,102.395.833.333.333,15.1,6.8,0.2,0.77,0.44,5.67,19.08,27.67,48.08,3.58,70,36364,19.249.807.501.925
2022-03-03,2.6625,275.125,785.625,NA,1.969.375,11.3375,17,6.2,0,0.62,0.39,4.25,13.58,20.17,52.83,3.92,55,28535,192.745.750.832.311
2022-03-04,227.916.666.666.667,252.125,764.166.666.666.667,NA,120.458.333.333.333,117.666.666.666.667,16.9,7,0,0.68,0.43,7.92,18.71,30.79,50.38,04.04,49,23725,206.533.192.834.563
2022-03-05,286.041.666.666.667,2.720.625,58.25,NA,157.729.166.666.667,117.791.666.666.667,16.9,6.9,0,0.6,0.33,2.5,7.58,11.33,77.88,3.62,20,13291,150.477.766.909.939
2022-03-06,132.916.666.666.667,191.541.666.666.667,828.541.666.666.667,NA,681.666.666.666.667,9.4625,12.7,6.5,12.5,0.6,0.41,2.54,12.04,15.75,49.96,3.83,22,12932,170.120.630.992.886
2022-03-07,196.041.666.666.667,202.666.666.666.667,740.625,NA,121.020.833.333.333,994.583.333.333.333,13.6,4.8,0,0.66,0.45,3.96,15.42,21.38,53.04,3.71,105,45893,228.793.062.122.764
2022-03-08,176.875,275.333.333.333.333,88,NA,546.875,856.666.666.666.667,12.4,4.8,2.9,0.67,0.44,5.75,17.42,25.79,44.12,3.67,79,41831,188.855.155.267.624
2022-03-09,203.125,245.916.666.666.667,863.125,NA,136.729.166.666.667,9.975,15.8,6.3,0.4,0.65,0.43,4.25,15.5,21.75,54.12,4,84,39069,215.004.223.297.243
2022-03-10,249.375,255.958.333.333.333,861.875,NA,101.75,108.666.666.666.667,15.1,7.1,0.2,0.73,0.43,6.21,10.38,20.04,52.38,3.92,57,34115,167.081.928.770.336
2022-03-11,1.5375,2.101.875,865.208.333.333.333,NA,658.125,114.791.666.666.667,15.2,7.2,2.4,0.6,0.42,3.42,15.67,20.67,49.21,4,59,29326,201.186.660.301.439
2022-03-12,2.1125,238.729.166.666.667,913.958.333.333.333,NA,631.666.666.666.667,117.208.333.333.333,14.4,9.3,34.8,0.61,0.41,2.38,12.83,16.38,63.67,3.67,32,21502,148.823.365.268.347
2022-03-13,194.375,229.479.166.666.667,811.666.666.666.667,NA,113.875,115.458.333.333.333,16.9,7.5,1.3,0.6,0.41,3.29,12.96,17.88,45.96,3.96,25,13861,180.362.167.231.801
2022-03-14,560.833.333.333.333,638.125,77,NA,534.166.666.666.667,134.729.166.666.667,14.7,11.1,0.1,0.6,0.41,2.29,13.38,16.75,80.75,3.96,100,49169,203.380.178.567.797
2022-03-15,5.425,622.708.333.333.333,827.291.666.666.667,NA,660.208.333.333.333,144.895.833.333.333,15.4,13.6,0,0.61,0.42,2.26,11.43,14.78,87.36,4,66,35542,185.695.796.522.424
2022-03-16,508.125,628.958.333.333.333,766.041.666.666.667,NA,680.833.333.333.333,144.875,15.6,13.7,0,0.6,0.43,2.33,12.29,15.58,83.33,4.25,60,32362,185.402.632.717.385
2022-03-17,412.127.659.574.468,625.957.446.808.511,684.166.666.666.667,NA,797.083.333.333.333,148.541.666.666.667,16.7,13.5,0,0.62,0.44,2.58,15.04,18.88,74.46,4.33,69,31824,216.817.496.229.261
2022-03-18,447.083.333.333.333,565.416.666.666.667,570.208.333.333.333,NA,826.666.666.666.667,150.708.333.333.333,16.7,13.6,0,0.68,0.47,2.58,13.83,17.62,72.04,4.62,74,38793,190.756.064.238.394
2022-03-19,346.041.666.666.667,983.333.333.333.333,714.791.666.666.667,NA,355.416.666.666.667,122.958.333.333.333,13.9,7.3,1.7,0.62,0.48,02.04,12.58,15.46,81.62,04.08,22,15724,139.913.508.013.228
2022-03-20,277.916.666.666.667,162.125,826.666.666.666.667,NA,1.413.125,125.916.666.666.667,15.6,8.6,0.7,0.61,0.47,2.33,13.04,16.58,77.92,4.25,19,10835,175.357.637.286.571
