date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,no,no2,nox,o3,pm10,pm2.5,so2,casos_total,poblacio_total,incidencia_1000
2021-08-31,1.7125,206.104.166.666.667,854.583.333.333.333,987.772.916.666.667,165,2.101.875,25.3,17.8,7.7,10.58,36.67,52.62,NA,18.54,9.67,NA,18,11730,153.452.685.421.995
2021-09-01,1.2,1.720.625,811.041.666.666.667,988.677.083.333.333,798.125,200.041.666.666.667,22.8,17.6,1.9,6.62,36.62,46.54,NA,20.62,10.71,NA,20,11974,167.028.561.884.082
2021-09-02,127.291.666.666.667,1.740.625,75.125,987.604.166.666.667,129.916.666.666.667,210.458.333.333.333,26.6,16.3,1,14.54,39.25,61.12,NA,22.38,12.46,NA,6,3141,191.021.967.526.266
2021-09-03,1.3625,203.166.666.666.667,765.208.333.333.333,986.564.583.333.333,203.645.833.333.333,223.645.833.333.333,28.6,17.6,0.4,7.5,24,35.25,NA,15.54,10.04,NA,6,3828,156.739.811.912.226
2021-09-04,157.291.666.666.667,214.270.833.333.333,798.958.333.333.333,986.679.166.666.667,164.916.666.666.667,219.166.666.666.667,26.6,17.7,0,5.46,15.42,23.29,NA,20.58,14.5,NA,4,2449,163.331.972.233.565
2021-09-05,143.958.333.333.333,264.895.833.333.333,764.375,988.252.083.333.333,2.658.125,246.604.166.666.667,31.4,19.8,0,8.17,22.42,34.67,NA,20.67,13.33,NA,5,4264,117.260.787.992.495
2021-09-06,147.916.666.666.667,223.979.166.666.667,784.166.666.666.667,990.410.416.666.667,225.833.333.333.333,247.333.333.333.333,31.5,21,0,14.96,30.29,52.88,NA,19.33,10.92,NA,17,14042,121.065.375.302.663
2021-09-07,102.708.333.333.333,2.330.625,75.125,9.896.625,156.895.833.333.333,239.291.666.666.667,29.6,20.7,0,12.68,28.86,48.05,NA,20.46,12,NA,7,5312,131.777.108.433.735
2021-09-08,189.791.666.666.667,177.958.333.333.333,762.708.333.333.333,984.445.833.333.333,238.291.666.666.667,241.354.166.666.667,30,19.4,0,6.5,29.58,39.38,NA,25.83,15.42,NA,7,4790,146.137.787.056.367
2021-09-09,155.208.333.333.333,152.875,782.291.666.666.667,983.677.083.333.333,1.779.375,231.604.166.666.667,29.6,19.1,1.5,10.08,29.46,44.67,NA,23.58,15.92,NA,8,4774,167.574.361.122.748
2021-09-10,167.291.666.666.667,218.708.333.333.333,845.208.333.333.333,9.869.125,136.375,204.958.333.333.333,27.7,16.7,12.8,3.79,16.62,22.29,NA,17.08,11.54,NA,13,6857,189.587.283.068.397
2021-09-11,121.666.666.666.667,243.583.333.333.333,754.583.333.333.333,988.608.333.333.333,211.625,218.729.166.666.667,28.5,16.3,0,4.71,18.17,25,NA,19.75,13.29,NA,4,1731,231.080.300.404.391
2021-09-12,1.375,232.645.833.333.333,830.833.333.333.333,98.653.125,109.5,226.125,27.1,19.3,0,19.67,16,45.71,NA,21.62,13.17,NA,14,9197,152.223.551.157.986
2021-09-13,159.375,226.729.166.666.667,793.541.666.666.667,986.622.916.666.667,202.333.333.333.333,2.396.875,28.9,19.9,0,9.75,27.25,41.96,NA,23.42,12.33,NA,14,7802,179.441.168.931.043
2021-09-14,177.291.666.666.667,178.083.333.333.333,783.958.333.333.333,98.449.375,175.416.666.666.667,248.520.833.333.333,29.3,21.4,0,4.83,18.33,25.5,NA,26.62,12.5,NA,12,8528,140.712.945.590.994
2021-09-15,127.708.333.333.333,220.625,704.583.333.333.333,983.795.833.333.333,2.181.875,253.041.666.666.667,31.3,21.1,0,06.04,26.96,35.96,NA,14.04,8.21,NA,12,7681,156.229.657.596.667
2021-09-16,136.666.666.666.667,197.770.833.333.333,803.125,986.808.333.333.334,136.583.333.333.333,2.161.875,25.7,18.7,9.6,6.5,20.54,30.46,NA,16.92,7.62,NA,13,7395,17.579.445.571.332
2021-09-17,172.291.666.666.667,224.770.833.333.333,712.916.666.666.667,985.083.333.333.333,2.366.875,226.104.166.666.667,28.1,17.7,0,6.54,28.25,38.33,NA,17.92,12.21,NA,15,7367,203.610.696.348.582
2021-09-18,108.125,236.979.166.666.667,859.583.333.333.333,984.366.666.666.666,128.375,205.520.833.333.333,26.1,18,6,2.71,14.38,18.25,NA,10.71,4.75,NA,6,4283,14.008.872.285.781
2021-09-19,1.45,252.729.166.666.667,616.041.666.666.667,988.05,251.979.166.666.667,192.625,26,14.1,0,17.58,25.04,51.58,NA,15.12,7.54,NA,10,5297,188.786.105.342.647
2021-09-20,162.291.666.666.667,237.375,70.75,98.916.875,167.104.166.666.667,182.645.833.333.333,24.4,14.1,0,12.56,33.94,53.19,NA,21.82,7,NA,17,11232,151.353.276.353.276
2021-09-21,902.083.333.333.333,238.166.666.666.667,650.208.333.333.333,99.196.875,100.5,174.958.333.333.333,22.3,14.1,0.1,17.88,35.67,62.71,NA,22.92,9.29,NA,10,7207,138.753.989.177.189
2021-09-22,118.958.333.333.333,129.958.333.333.333,64.75,99.086.875,1.095.625,194.458.333.333.333,24,16.7,0,24.04,41.88,78.5,NA,22.46,12.92,NA,27,13693,197.181.041.408.019
2021-09-23,895.833.333.333.333,153.208.333.333.333,756.458.333.333.333,99.004.375,1.340.625,186.104.166.666.667,23.8,15,6.6,18.21,35.12,62.92,NA,27.54,13.33,NA,38,16728,227.164.036.346.246
2021-09-24,866.666.666.666.667,185.708.333.333.333,73.25,987.929.166.666.667,103.583.333.333.333,198.666.666.666.667,24,14.9,0,3.83,21,26.62,NA,29.12,15.17,NA,19,7021,270.616.721.264.777
2021-09-25,1.4875,234.979.166.666.667,757.916.666.666.667,987.091.666.666.667,196.583.333.333.333,230.354.166.666.667,29,19.2,0.2,2.54,15.67,19.21,NA,26.21,16.38,NA,21,10336,203.173.374.613.003
2021-09-26,168.333.333.333.333,2.703.125,647.083.333.333.333,988.9,213.375,231.083.333.333.333,29.5,17.6,0,10.54,31.21,47,NA,25.54,13.79,NA,7,4568,153.239.929.947.461
2021-09-27,164.583.333.333.333,258.083.333.333.333,582.708.333.333.333,990.552.083.333.333,2.209.375,229.229.166.666.667,30.9,17.2,0,15.79,26.79,50.58,NA,24,11.58,NA,30,15001,199.986.667.555.496
2021-09-28,140.208.333.333.333,249.666.666.666.667,755.833.333.333.333,99.123.125,200.729.166.666.667,21.45,27.3,17.4,0,19.67,21.38,50.9,NA,18.67,10.71,NA,32,18949,168.874.346.931.236
2021-09-29,154.375,234.645.833.333.333,804.375,994.114.583.333.333,123.520.833.333.333,198.166.666.666.667,23.4,17,0,17.52,26.24,52.76,NA,20.54,10.12,NA,42,20187,208.054.688.661.019
2021-09-30,141.666.666.666.667,249.875,748.333.333.333.333,994.364.583.333.333,150.729.166.666.667,193.479.166.666.667,24.3,16.6,0,25.17,28.58,67,NA,22.96,10.38,NA,37,22482,164.576.105.328.707
2021-10-01,142.708.333.333.333,217.604.166.666.667,800.416.666.666.667,990.710.416.666.667,150.770.833.333.333,185.416.666.666.667,23.5,14.2,0,6.8,19.45,29.7,NA,20.35,13.4,NA,27,15434,174.938.447.583.258
2021-10-02,1.825,207.75,779.166.666.666.667,986.633.333.333.333,180.083.333.333.333,203.895.833.333.333,26.1,15.2,0,02.08,12.38,15.42,NA,22.88,14.88,NA,2,1282,15.600.624.024.961
2021-10-03,345.208.333.333.333,221.854.166.666.667,779.375,980.870.833.333.333,1.318.125,212.020.833.333.333,24.6,15.1,12.6,7.79,14.17,26,NA,6.83,4.25,NA,14,6010,232.945.091.514.143
2021-10-04,115.833.333.333.333,269.375,87.625,986.325,700.625,138.354.166.666.667,16.7,11.9,14.3,23.83,22.08,58.33,NA,17.04,08.08,NA,33,17305,190.696.330.540.306
2021-10-05,1.7375,297.708.333.333.333,577.708.333.333.333,987.910.416.666.667,202.375,1.785.625,23.9,12.6,0,16.17,25.75,50.54,NA,15.38,7.62,NA,28,15946,175.592.625.109.745
2021-10-06,147.708.333.333.333,261,741.041.666.666.667,992.029.166.666.667,141.104.166.666.667,1.678.125,22.3,13.3,0,23,35.08,69.96,NA,21,10.67,NA,33,16552,199.371.677.138.714
2021-10-07,119.583.333.333.333,275.729.166.666.667,69.625,990.225,190.875,1.723.125,24.1,12.8,0,25.88,31.75,71.08,NA,21.62,10.96,NA,26,12742,204.049.599.748.862
2021-10-08,1.4875,219.979.166.666.667,725.625,9.900.375,165.208.333.333.333,16.975,22.2,12.6,0,13.29,24.33,44.29,NA,19.58,11.96,NA,25,13825,180.831.826.401.447
2021-10-09,1.0375,2.215.625,862.916.666.666.667,99.110.625,48.5,1.590.625,18.3,13.8,0,04.04,13.33,19.54,NA,16.54,10.92,NA,12,7939,151.152.538.103.036
2021-10-10,134.375,228.979.166.666.667,791.041.666.666.667,992.083.333.333.333,840.833.333.333.333,1.601.875,18.8,13.2,0,15.12,27.12,49.92,NA,22.96,14.12,NA,13,8557,151.922.402.711.231
2021-10-11,145.416.666.666.667,267.708.333.333.333,725.625,991.589.583.333.333,192.229.166.666.667,170.416.666.666.667,23.7,12.5,0,7.62,25.58,37.12,NA,27.92,17.04,NA,53,31711,167.134.432.846.646
2021-10-12,118.541.666.666.667,225.916.666.666.667,68,987.889.583.333.333,187.708.333.333.333,171.375,24.5,12.1,0,20,29.38,59.79,NA,33.17,17.08,NA,12,6678,179.694.519.317.161
2021-10-13,159.791.666.666.667,2.296.875,753.125,989.008.333.333.333,145.25,158.770.833.333.333,20.8,12.5,0,24.29,30.88,67.75,NA,28.67,14.08,NA,46,22712,202.536.104.262.064
2021-10-14,141.063.829.787.234,225.659.574.468.085,757.916.666.666.667,992.558.333.333.333,120.916.666.666.667,159.020.833.333.333,19.7,12.6,0,18.33,29.81,57.48,NA,34.67,16.79,NA,44,19837,221.807.733.024.147
2021-10-15,95.625,266.541.666.666.667,782.916.666.666.667,988.183.333.333.333,128.375,17.6,23.8,13.7,0,9.96,26,41.17,NA,31.75,18.62,NA,32,16077,199.042.109.846.364
2021-10-16,1.3875,186,82.25,98.799.375,132.854.166.666.667,16.85,21.8,13.5,0,5.67,21.62,30.17,NA,25.04,16.5,NA,13,7191,180.781.532.471.145
2021-10-17,130.416.666.666.667,228.875,842.083.333.333.333,989.583.333.333.333,100.916.666.666.667,1.615.625,19.9,12.4,0,30.21,26.54,72.5,NA,29.79,16.92,NA,18,10776,167.037.861.915.367
2021-10-18,116.041.666.666.667,239.541.666.666.667,869.583.333.333.333,993.733.333.333.333,107.854.166.666.667,172.083.333.333.333,22.1,14.1,0.1,23.94,31.94,68.5,NA,30.41,17.82,NA,30,15497,193.585.855.326.837
2021-10-19,165.833.333.333.333,259.458.333.333.333,83.25,99.609.375,117.979.166.666.667,182.645.833.333.333,23.4,14.6,0,29.21,26.29,70.88,NA,26.5,13.17,NA,27,15061,179.270.964.743.377
2021-10-20,150.833.333.333.333,222.479.166.666.667,790.833.333.333.333,991.916.666.666.667,84.375,188.729.166.666.667,21.9,16.6,0,33.67,31.92,83.21,NA,26.54,14,NA,22,14682,149.843.345.593.243
2021-10-21,132.083.333.333.333,167.833.333.333.333,841.875,9.876.375,72,169.333.333.333.333,20.5,14.2,0.1,23.75,31.88,67.88,NA,26.88,13.58,NA,23,11342,202.786.104.743.431
2021-10-22,114.375,2.345.625,798.958.333.333.333,989.208.333.333.333,108.166.666.666.667,155.041.666.666.667,19.7,12.7,0.5,11.96,30.08,48.5,NA,21.62,11.75,NA,31,17518,176.960.840.278.571
2021-10-23,156.458.333.333.333,272.708.333.333.333,674.791.666.666.667,9.914.125,168.979.166.666.667,145.145.833.333.333,21.1,11,0,7.88,28.67,40.46,NA,25.33,13.04,NA,18,11971,150.363.378.163.896
2021-10-24,121.875,230.75,666.458.333.333.333,992.595.833.333.333,168.5,154.916.666.666.667,22.4,10.4,0,19.75,38.5,68.54,NA,34.08,17.46,NA,13,8272,15.715.667.311.412
2021-10-25,143.333.333.333.333,223.854.166.666.667,802.083.333.333.333,99.175.625,1.211.875,146.375,21,10.1,0,31.14,40.32,87.91,NA,37.91,21.14,NA,25,13975,178.890.876.565.295
2021-10-26,1.4625,241.291.666.666.667,756.458.333.333.333,9.928.375,153.520.833.333.333,158.729.166.666.667,22.6,10.9,0,22.5,45.25,79.38,NA,42.33,20.08,NA,26,10946,237.529.691.211.401
2021-10-27,1.2125,218.395.833.333.333,773.333.333.333.333,9.922.125,136.208.333.333.333,1.451.875,20.8,10.4,0,20.08,36.96,67.46,NA,33.08,18.67,NA,27,12257,220.282.287.672.351
2021-10-28,1.3,227.083.333.333.333,79.125,988.152.083.333.333,130.083.333.333.333,141.125,20.9,10.2,0,27.33,41.88,83.42,NA,44.71,22,NA,25,13052,191.541.526.202.881
2021-10-29,101.875,222.583.333.333.333,83.375,982.970.833.333.333,84.125,161.583.333.333.333,21.1,12.5,4.7,14.08,32.83,54.21,NA,21.83,15.88,NA,22,11714,187.809.458.767.287
2021-10-30,213.541.666.666.667,264.875,908.125,978.5,493.958.333.333.333,172.229.166.666.667,19.6,15.4,14,10.13,18.65,33.91,NA,17.04,11.91,NA,5,2701,185.116.623.472.788
2021-10-31,146.875,269.166.666.666.667,791.875,978.845.833.333.333,1.213.125,1.903.125,24,15.5,0.1,5.54,17.62,25.92,NA,11.58,6.5,NA,10,6637,150.670.483.652.253
2021-11-01,271.875,308.208.333.333.333,586.041.666.666.667,97.790.625,135.791.666.666.667,175.958.333.333.333,22.1,12.9,2,13.75,36.96,57.88,NA,16.46,6.67,NA,9,4813,186.993.559.110.742
2021-11-02,181.666.666.666.667,2.983.125,53,978.65,108.125,143.041.666.666.667,18.4,12.2,0,18.17,37.25,64.96,NA,14.29,6.96,NA,42,21446,195.840.716.217.476
2021-11-03,171.041.666.666.667,318.708.333.333.333,62.375,97.394.375,894.375,119.791.666.666.667,15.2,8.8,0.2,7.75,29.42,41.04,NA,15.54,9.54,NA,40,20131,198.698.524.663.454
2021-11-04,140.416.666.666.667,2.359.375,748.958.333.333.333,982.202.083.333.333,122.958.333.333.333,982.083.333.333.333,15.5,6.6,6.7,31.17,38.74,86.04,NA,26.74,16.65,NA,30,17119,175.243.881.067.819
2021-11-05,1.3375,267.5,736.458.333.333.333,988.741.666.666.667,127.645.833.333.333,941.875,15.6,6,0,15,34.08,56.62,NA,20.21,11.33,NA,24,11843,202.651.355.230.938
2021-11-06,126.041.666.666.667,261.166.666.666.667,444.583.333.333.333,991.554.166.666.667,149.458.333.333.333,108.979.166.666.667,17.3,6.4,0,13.21,31.88,51.71,NA,22.46,11.17,NA,6,3182,188.560.653.676.933
2021-11-07,1.3375,290.020.833.333.333,423.541.666.666.667,987.625,143.583.333.333.333,1.175.625,16.6,7.4,0,25.54,48,87,NA,24.17,10.96,NA,6,4962,120.918.984.280.532
2021-11-08,131.458.333.333.333,238.395.833.333.333,614.166.666.666.667,984.647.916.666.666,1.408.125,1.289.375,19.9,8.7,0,39.29,49.5,109.33,NA,36.25,16.96,NA,48,26995,177.810.705.686.238
2021-11-09,939.583.333.333.333,187.770.833.333.333,622.083.333.333.333,987.527.083.333.333,841.458.333.333.333,12.3125,17.9,8.4,1.2,52.42,39.46,119.17,NA,22.58,15.67,NA,42,20029,209.695.940.885.716
2021-11-10,113.541.666.666.667,226.854.166.666.667,802.708.333.333.333,986.275,202.916.666.666.667,122.708.333.333.333,14.1,10.4,8.5,25.05,44,82.1,NA,14.67,10.9,NA,41,21267,192.786.946.913.058
2021-11-11,154.791.666.666.667,168.895.833.333.333,830.625,986.491.666.666.667,279.791.666.666.667,137.520.833.333.333,16.2,11.5,4.9,28.29,37.83,81,NA,24.29,17.54,NA,42,18758,223.904.467.427.231
2021-11-12,1.3125,266.041.666.666.667,712.708.333.333.333,98.578.125,567.083.333.333.333,1.436.875,17.4,12.7,1.4,7.21,28.08,38.92,NA,26.5,19.33,NA,17,7318,232.303.908.171.632
2021-11-13,945.833.333.333.333,229.041.666.666.667,683.541.666.666.667,987.45,107.458.333.333.333,148.583.333.333.333,19.2,12.4,0,5.92,23.75,32.54,NA,26.83,21.12,NA,11,6372,17.263.025.737.602
2021-11-14,970.833.333.333.333,207.145.833.333.333,794.791.666.666.667,9.849.125,102.020.833.333.333,1.275.625,17.1,9.5,0.8,40.5,33.5,95.42,NA,29.46,17.79,NA,20,11423,175.085.354.110.129
2021-11-15,997.916.666.666.667,257,763.541.666.666.667,984.95,522.708.333.333.333,110.041.666.666.667,13.9,8.3,0,13.62,30.92,51.58,NA,19.71,13.88,NA,52,25241,206.014.024.800.919
2021-11-16,148.125,273.666.666.666.667,703.125,987.272.916.666.667,30.75,102.479.166.666.667,12,9,2.2,32.75,36.21,85.88,NA,27.62,18.88,NA,35,15260,229.357.798.165.138
2021-11-17,163.125,2.448.125,714.375,989.852.083.333.333,119.291.666.666.667,1.050.625,16.3,7.4,0,24.17,36,73.04,NA,30.58,18.92,NA,40,20438,195.713.866.327.429
2021-11-18,135.625,243.791.666.666.667,686.458.333.333.333,996.2,118.958.333.333.333,10.2375,16.6,6.6,0,44.17,43.42,110.79,NA,39.12,25.54,NA,34,20491,165.926.504.318.969
2021-11-19,889.583.333.333.333,229.875,778.958.333.333.333,998.202.083.333.333,114.833.333.333.333,104.520.833.333.333,17,6.3,0,31.67,37.04,85.21,NA,40.5,30.08,NA,36,18999,189.483.657.034.581
2021-11-20,641.666.666.666.667,234.854.166.666.667,838.333.333.333.333,99.324.375,647.708.333.333.333,106.604.166.666.667,14.9,6.7,0,13.5,30.5,51.04,NA,35.38,28.33,NA,7,5128,136.505.460.218.409
2021-11-21,891.666.666.666.667,256.208.333.333.333,765.833.333.333.333,983.05,920.833.333.333.333,119.729.166.666.667,17.3,9.3,0,33.33,46.79,97.5,NA,35.5,22.75,NA,14,11417,122.624.156.958.921
2021-11-22,121.458.333.333.333,184.458.333.333.333,769.166.666.666.667,9.811.625,709.791.666.666.667,109.583.333.333.333,14.1,7.7,0.1,13.61,43.7,64.48,NA,22.52,11.87,NA,60,29676,202.183.582.693.085
2021-11-23,173.125,1.310.625,862.708.333.333.333,983.210.416.666.666,964.583.333.333.333,101.666.666.666.667,12.4,8.8,43.3,22.29,46.71,80.62,NA,10.21,8.38,NA,60,31174,192.468.082.376.339
2021-11-24,178.125,183.166.666.666.667,937.291.666.666.667,979.497.916.666.667,172.708.333.333.333,901.458.333.333.333,11.8,6.6,12.6,15.88,32.29,56.04,NA,11.38,8.75,NA,31,16849,183.987.180.248.086
2021-11-25,138.333.333.333.333,2.270.625,865.625,974.675,593.125,803.958.333.333.333,12,5.3,25.1,21.25,25.42,57.75,NA,14.42,10.29,NA,50,23728,210.721.510.451.787
2021-11-26,1.625,3.128.125,727.708.333.333.333,9.748.125,1.143.125,764.166.666.666.667,11.8,4.7,0,9.42,21.54,35.58,NA,9.67,6.42,NA,29,17220,168.408.826.945.412
2021-11-27,330.625,320.541.666.666.667,643.958.333.333.333,969.841.666.666.667,100.270.833.333.333,778.125,11.5,4.5,0,1.33,6.46,8.46,NA,3.67,02.04,NA,16,11933,134.081.957.596.581
2021-11-28,354.791.666.666.667,316.604.166.666.667,64.875,974.997.916.666.667,940.416.666.666.667,550.416.666.666.667,8.9,3.3,0,23.79,35.62,71.67,NA,13.25,6.62,NA,19,10491,181.107.616.051.854
2021-11-29,1.9375,282.75,640.208.333.333.333,982.216.666.666.667,112.625,7.5,12.8,3.8,0,37.71,38.88,96.54,NA,22.75,15.33,NA,63,27945,225.442.834.138.486
2021-11-30,116.666.666.666.667,2.304.375,773.333.333.333.333,99.358.125,895.208.333.333.333,875.416.666.666.667,13.5,5.3,0,41.5,38.12,101.33,NA,25.17,18.25,NA,53,28543,185.684.756.332.551
2021-12-01,147.083.333.333.333,296.770.833.333.333,747.708.333.333.333,985.016.666.666.667,824.583.333.333.333,933.333.333.333.333,13.9,6.6,1.8,11.15,23.75,40.86,NA,11.47,8.4,NA,42,20922,200.745.626.613.135
2021-12-02,248.958.333.333.333,329.5,60.75,977.427.083.333.333,105.541.666.666.667,873.541.666.666.667,11.5,5.7,0,14.92,35.15,57.54,NA,19.5,11.45,NA,41,25271,162.241.304.261.802
2021-12-03,129.166.666.666.667,279.375,61.125,9.856.875,105.395.833.333.333,800.833.333.333.333,13.1,3.7,0,NA,NA,NA,NA,14.96,10,NA,41,22723,180.433.921.577.257
2021-12-04,3.075,311.395.833.333.333,648.333.333.333.333,98.464.375,921.041.666.666.667,1.118.125,15.7,7.5,0,NA,NA,NA,NA,4.17,1.92,NA,15,7130,210.378.681.626.928
2021-12-05,460.625,328.166.666.666.667,578.333.333.333.333,980.85,106.75,811.875,10,5.3,0,NA,NA,NA,NA,10.67,7,NA,18,10448,172.281.776.416.539
2021-12-06,201.666.666.666.667,314.833.333.333.333,567.291.666.666.667,986.354.166.666.667,90.125,8.8125,12.7,5,0,24.33,40.33,77.56,NA,19.65,13.17,NA,17,12085,140.670.252.378.982
2021-12-07,150.625,259.208.333.333.333,743.541.666.666.667,9.846.625,980.625,11.05,16.5,6.1,0,4.62,9.46,15.79,NA,7.75,4.42,NA,47,29828,157.570.068.392.115
2021-12-08,507.291.666.666.667,312.020.833.333.333,512.916.666.666.667,975.885.416.666.667,104.708.333.333.333,101.958.333.333.333,13,6.3,0,4.46,20.75,27.25,NA,06.08,3.25,NA,23,13121,175.291.517.414.831
2021-12-09,360.208.333.333.333,318.041.666.666.667,634.791.666.666.667,981.816.666.666.667,738.958.333.333.333,7.3875,10.3,4.8,0,1.92,13.38,16.25,NA,11.33,4.54,NA,54,26006,20.764.438.975.621
2021-12-10,475.416.666.666.667,3.219.375,623.125,9.775.125,616.041.666.666.667,123.208.333.333.333,15.4,8.7,0,22.42,35.83,69.75,NA,18.5,13.21,NA,52,27512,18.900.843.268.392
2021-12-11,135.208.333.333.333,236.479.166.666.667,764.375,987.464.583.333.333,939.375,848.125,14.3,4,0,13.5,28.12,48.54,NA,20.79,17,NA,11,7590,144.927.536.231.884
2021-12-12,1.15,283.604.166.666.667,78.625,995.010.416.666.667,999.166.666.666.667,102.458.333.333.333,14.8,7.2,0,51.88,37.25,116.46,NA,28.42,19.71,NA,31,20161,153.762.214.175.884
2021-12-13,1.25,2.708.125,839.375,995.427.083.333.333,997.916.666.666.667,101.979.166.666.667,15.9,5.8,0,57.75,38.62,126.96,NA,38.42,26.17,NA,72,32559,221.137.012.807.519
2021-12-14,0.85,2.351.875,771.458.333.333.333,995.516.666.666.667,100.833.333.333.333,971.875,16.4,5,0.1,55.92,45.04,130.12,NA,36.25,22.75,NA,52,27602,188.392.145.496.703
2021-12-15,79.375,238.645.833.333.333,689.166.666.666.667,995.995.833.333.333,100.729.166.666.667,989.791.666.666.667,17.3,6.5,0,73.62,40.08,152.42,NA,38.04,27.46,NA,36,18856,190.920.661.858.294
2021-12-16,954.166.666.666.667,240.645.833.333.333,834.166.666.666.667,998.391.666.666.667,964.791.666.666.667,8.7875,14.8,5.3,0,47.75,38.62,111.38,NA,44.88,32.17,NA,46,27098,169.754.225.404.089
2021-12-17,625,196,85.125,99.925.625,81.375,895.416.666.666.667,13.8,6.1,0,35.5,36.12,90.42,NA,43.17,35.17,NA,38,23697,160.357.851.204.794
2021-12-18,841.666.666.666.667,237.895.833.333.333,839.375,998.691.666.666.667,955.625,807.708.333.333.333,14.4,4,0,15.62,29.75,53.5,NA,33.5,28.71,NA,31,20216,153.343.886.030.867
2021-12-19,113.125,263.645.833.333.333,847.916.666.666.667,995.502.083.333.333,967.708.333.333.333,7.8375,13.8,4,0,15.88,29.08,53.17,NA,21.46,14.88,NA,9,5882,153.009.180.550.833
2021-12-20,105.833.333.333.333,253.25,706.875,98.984.375,986.041.666.666.667,817.916.666.666.667,15.7,4,0,49.42,38.25,113.67,NA,39.17,25.71,NA,83,39245,211.491.909.797.426
2021-12-21,103.958.333.333.333,2.118.125,75.875,989.520.833.333.333,832.916.666.666.667,859.375,13.7,3.1,0,50.04,39.38,115.67,NA,51.96,37.38,NA,65,29632,219.357.451.403.888
2021-12-22,327.083.333.333.333,147.416.666.666.667,917.708.333.333.333,990.995.833.333.333,155.833.333.333.333,8.7125,9.4,7.4,1,78.79,34.42,154.67,NA,41.83,35.25,NA,59,28299,208.487.932.435.775
2021-12-23,151.666.666.666.667,246.5,92.5,98.953.125,369.375,106.958.333.333.333,12.6,8.9,0.6,59.58,30.67,121.67,NA,33.88,28.12,NA,58,30256,19.169.751.454.257
2021-12-24,127.708.333.333.333,278.354.166.666.667,878.958.333.333.333,982.522.916.666.667,299.791.666.666.667,1.221.875,13.8,11.1,0.2,21.42,22.38,54.92,NA,18.5,17.04,NA,47,30029,156.515.368.477.139
2021-12-25,205.208.333.333.333,305.958.333.333.333,713.125,976.545.833.333.333,881.875,130.458.333.333.333,17.7,10.1,0,8.21,20.33,32.67,NA,12.17,11,NA,39,20156,193.490.771.978.567
2021-12-26,159.166.666.666.667,302.520.833.333.333,691.041.666.666.667,9.789.875,831.666.666.666.667,120.479.166.666.667,15.5,8.8,0,20.5,16.46,47.71,NA,10.25,7.46,NA,37,20657,179.116.038.146.875
2021-12-27,325.208.333.333.333,3.049.375,606.458.333.333.333,979.008.333.333.333,895.416.666.666.667,149.083.333.333.333,18.7,11.4,0,2.17,13.43,16.78,NA,9.62,05.08,NA,99,38245,258.857.366.976.075
2021-12-28,337.083.333.333.333,314.604.166.666.667,568.125,984.366.666.666.667,753.333.333.333.333,156.375,17.8,13.6,0,23.25,33.25,68.42,NA,14.71,8.79,NA,85,33159,256.340.661.660.484
